"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,-0.186076008976,0.534165333333,0.103408148148
0.1,-0.160282408976,0.548114,-0.211516666667
0.15,-0.130647208976,0.540110666667,-0.78557162963
0.2,-0.103756008976,0.483858666667,-1.62103493827
0.25,-0.0804320089759,0.378824444444,-2.52765592593
0.3,-0.0639680089759,0.226075111111,-3.28805728395
0.35,-0.0560104089759,0.0339951111111,-3.66078395062
0.4,-0.0604008089759,-0.163268,-3.49572049383
0.45,-0.0735720089759,-0.333548444444,-2.87467876543
0.5,-0.0952496089759,-0.464345777778,-1.89395283951
0.55,-0.122415208976,-0.534317777778,-0.638064691358
0.6,-0.151501608976,-0.533708,0.736306666667
0.65,-0.178941608976,-0.456876,2.00710049383
0.7,-0.199796008976,-0.317541777778,2.92540888889
0.75,-0.211869608976,-0.145584444444,3.4041691358
0.8,-0.214613608976,0.0367391111111,3.50469777778
0.85,-0.208302408976,0.218452888889,3.2300437037
0.9,-0.192112808976,0.379281777778,2.50195209877
0.95,-0.167965608976,0.484773333333,1.40452148148
1,-0.140800008976,0.522579555556,0.196399259259
1.05,-0.113634408976,0.503524,-1.00808123457
1.1,-0.0878408089759,0.419984444444,-2.14718
1.15,-0.0694560089759,0.281107555556,-3.07192493827
1.2,-0.0579312089759,0.0990888888889,-3.62512888889
1.25,-0.0582056089759,-0.107930666667,-3.57456814815
1.3,-0.0702792089759,-0.284461333333,-2.94336345679
1.35,-0.0892128089759,-0.407026666667,-2.10085382716
1.4,-0.111713608976,-0.497883555556,-1.11623209877
1.45,-0.141074408976,-0.534165333333,0.163623703704
1.5,-0.169063208976,-0.482944,1.46981851852
1.55,-0.191289608976,-0.377452444444,2.55200469136
1.6,-0.209400008976,-0.213117333333,3.26967925926
1.65,-0.213516008976,-0.026068,3.44761580247
1.7,-0.210772008976,0.142992888889,3.29618765432
1.75,-0.199521608976,0.310986666667,2.87290024691
1.8,-0.178941608976,0.452455111111,1.96280691358
1.85,-0.151227208976,0.525476,0.665081234568
1.9,-0.122964008976,0.518311111111,-0.662201728395
1.95,-0.0971704089759,0.450625777778,-1.81358074074
2,-0.0757672089759,0.328517777778,-2.73730938272
2.05,-0.0625960089759,0.164487555556,-3.33971901235
2.1,-0.0584800089759,-0.0208848888889,-3.54933012346
2.15,-0.0645168089759,-0.208848888889,-3.2986437037
2.2,-0.0804320089759,-0.370135111111,-2.57444790123
2.25,-0.103481608976,-0.482181777778,-1.47007259259
2.3,-0.131470408976,-0.525780888889,-0.164385925926
2.35,-0.159184808976,-0.494834666667,1.07524148148
2.4,-0.183057608976,-0.408246222222,2.09543358025
2.45,-0.201716808976,-0.276534222222,2.87992962963
2.5,-0.212144008976,-0.109455111111,3.36487234568
2.55,-0.213516008976,0.0759173333333,3.44812395062
2.6,-0.204460808976,0.256716444444,3.04279111111
2.65,-0.185801608976,0.394983555556,2.25651654321
2.7,-0.163300808976,0.488279555556,1.25512592593
2.75,-0.135586408976,0.535689777778,-0.0509841975309
2.8,-0.105402408976,0.488889333333,-1.44026123457
2.85,-0.0837248089759,0.372269333333,-2.4516454321
2.9,-0.0675352089759,0.227599555556,-3.08987950617
2.95,-0.0598520089759,0.0553373333333,-3.45854098765
3,-0.0612240089759,-0.132016888889,-3.45616962963
3.05,-0.0732976089759,-0.310986666667,-2.95666
3.1,-0.0938776089759,-0.450168444444,-1.94188814815
3.15,-0.121317608976,-0.518616,-0.618331604938
3.2,-0.149032008976,-0.509164444444,0.671687160494
3.25,-0.174551208976,-0.439954666667,1.72846592593
3.3,-0.194582408976,-0.327145777778,2.55844123457
3.35,-0.208576808976,-0.178969777778,3.20387407407
3.4,-0.214064808976,0.00396355555556,3.54069160494
3.45,-0.208851208976,0.198330222222,3.33743234568
3.5,-0.192936008976,0.362970222222,2.56343802469
3.55,-0.169886408976,0.467242222222,1.46194222222
3.6,-0.143818408976,0.510536444444,0.275924444444
3.65,-0.116652808976,0.495292,-0.91839308642
3.7,-0.0916824089759,0.416478222222,-2.03250790123
3.75,-0.0727488089759,0.282022222222,-2.89364962963
3.8,-0.0620472089759,0.112046666667,-3.37757604938
3.85,-0.0606752089759,-0.0763746666667,-3.37918518519
3.9,-0.0708280089759,-0.243148888889,-2.95454271605
3.95,-0.0861944089759,-0.379891555556,-2.26566320988
4,-0.109792808976,-0.483553777778,-1.24936691358
4.05,-0.137507208976,-0.517701333333,0.0311664197531
4.1,-0.164672808976,-0.478523111111,1.28417506173
4.15,-0.187722408976,-0.378824444444,2.31325975309
4.2,-0.204186408976,-0.235526666667,3.04897358025
4.25,-0.212418408976,-0.0623497777778,3.45464518519
4.3,-0.211320808976,0.127291111111,3.42170024691
4.35,-0.199247208976,0.304736444444,2.83072395062
4.4,-0.178118408976,0.423795555556,1.88887135802
4.45,-0.155343208976,0.498493333333,0.783225679012
4.5,-0.125708008976,0.508707111111,-0.457672098765
4.55,-0.101560808976,0.449558666667,-1.62327925926
4.6,-0.0787856089759,0.338426666667,-2.59274123457
4.65,-0.0656144089759,0.177445333333,-3.24071481481
4.7,-0.0604008089759,-0.00243911111111,-3.46616320988
4.75,-0.0656144089759,-0.185982222222,-3.2548582716
4.8,-0.0796088089759,-0.350164888889,-2.5382
4.85,-0.103481608976,-0.452912444444,-1.49827481481
4.9,-0.127080008976,-0.499712888889,-0.392205679012
4.95,-0.155068808976,-0.497121333333,0.80905654321
5,-0.180039208976,-0.419984444444,1.98863777778
5.05,-0.199521608976,-0.284613777778,2.86316074074
5.1,-0.209674408976,-0.116315111111,3.32752345679
5.15,-0.211595208976,0.0638742222222,3.3829962963
5.2,-0.203088808976,0.237965777778,3.02864765432
5.25,-0.186624808976,0.382178222222,2.29132469136
5.3,-0.163026408976,0.480504888889,1.22675432099
5.35,-0.135860808976,0.511756,-0.0121955555556
5.4,-0.109518408976,0.481572,-1.27790790123
5.45,-0.0842736089759,0.375013333333,-2.33621111111
5.5,-0.0705536089759,0.227904444444,-2.96766987654
5.55,-0.0614984089759,0.0704293333333,-3.3376017284
5.6,-0.0617728089759,-0.117687111111,-3.36622740741
5.65,-0.0738464089759,-0.291016444444,-2.85062641975
5.7,-0.0930544089759,-0.417697777778,-1.96001209877
5.75,-0.117476008976,-0.494377333333,-0.85106345679
5.8,-0.144916008976,-0.508707111111,0.385091604938
5.85,-0.171258408976,-0.454284444444,1.57983259259
5.9,-0.192661608976,-0.340713333333,2.5476854321
5.95,-0.206656008976,-0.189640888889,3.2320762963
6,-0.213516008976,-0.000152444444444,3.48200049383
6.05,-0.206381608976,0.184000444444,3.16466197531
6.1,-0.193210408976,0.329127555556,2.49898790123
6.15,-0.172356008976,0.441021777778,1.60481654321
6.2,-0.147111208976,0.500170222222,0.473170617284
6.25,-0.119671208976,0.494377333333,-0.77475654321
6.3,-0.0947008089759,0.418002666667,-1.91351654321
6.35,-0.0757672089759,0.288882222222,-2.7361237037
6.4,-0.0647912089759,0.130492444444,-3.21285135802
6.45,-0.0620472089759,-0.0448186666667,-3.34734123457
6.5,-0.0691816089759,-0.219672444444,-3.08471333333
6.55,-0.0848224089759,-0.372421777778,-2.37144271605
