"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,-0.099061052276,-0.307328,1.28530992593
0.1,-0.116073852276,-0.254277333333,1.60884785185
0.15,-0.128421852276,-0.167475466667,2.06043911111
0.2,-0.134458652276,-0.0475626666667,2.4691257284
0.25,-0.133635452276,0.0914666666667,2.59763639506
0.3,-0.125952252276,0.235984,2.17467081481
0.35,-0.108116252276,0.335835111111,1.16992641975
0.4,-0.088908252276,0.359616444444,-0.0215962962963
0.45,-0.069974652276,0.326078666667,-1.08430345679
0.5,-0.054333852276,0.241776888889,-1.91825925926
0.55,-0.044455452276,0.123022666667,-2.45588
0.6,-0.041162652276,-0.0167688888889,-2.64711308642
0.65,-0.045827452276,-0.160371555556,-2.38778814815
0.7,-0.058449852276,-0.274704888889,-1.6849345679
0.75,-0.075462652276,-0.338731555556,-0.723772345679
0.8,-0.094396252276,-0.349555111111,0.322758765432
0.85,-0.112506652276,-0.306260888889,1.3471854321
0.9,-0.127324252276,-0.208239111111,2.18681555556
0.95,-0.135007452276,-0.0710391111111,2.63398592593
1,-0.134733052276,0.0753075555556,2.60400518519
1.05,-0.126775452276,0.205952444444,2.15708888889
1.1,-0.112781052276,0.303059555556,1.39283407407
1.15,-0.094670652276,0.354128444444,0.400420740741
1.2,-0.075188252276,0.349250222222,-0.721655061728
1.25,-0.057077852276,0.280650222222,-1.78605604938
1.3,-0.044729852276,0.156255555556,-2.51482518519
1.35,-0.040613852276,0.00868933333333,-2.76000666667
1.4,-0.043906652276,-0.138572,-2.53227160494
1.45,-0.055431452276,-0.261442222222,-1.88319703704
1.5,-0.071895452276,-0.339036444444,-0.935500740741
1.55,-0.091652252276,-0.360378666667,0.154985185185
1.6,-0.110311452276,-0.322115111111,1.22599209877
1.65,-0.125677852276,-0.234154666667,2.1693691358
1.7,-0.136105052276,-0.0937533333333,2.79337506173
1.75,-0.136379452276,0.0734782222222,2.79125777778
1.8,-0.127049852276,0.209001333333,2.23678345679
1.85,-0.113878652276,0.305651111111,1.40646938272
1.9,-0.094945052276,0.357939555556,0.366798271605
1.95,-0.075462652276,0.347420888889,-0.765355802469
2,-0.057626652276,0.275619555556,-1.76276592593
2.05,-0.046101852276,0.157932444444,-2.44851185185
2.1,-0.040888252276,0.0153968888889,-2.74001950617
2.15,-0.044181052276,-0.134303555556,-2.57055209877
2.2,-0.055157052276,-0.262204444444,-1.91241555556
2.25,-0.072444252276,-0.341018222222,-0.890783703704
2.3,-0.091926652276,-0.356110222222,0.256021975309
2.35,-0.110585852276,-0.309462222222,1.2844291358
2.4,-0.124580252276,-0.217385777778,2.06663851852
2.45,-0.133635452276,-0.091924,2.55107308642
2.5,-0.134733052276,0.0539653333333,2.62738
2.55,-0.127873052276,0.190860444444,2.23026222222
2.6,-0.114153052276,0.292693333333,1.44873037037
2.65,-0.096591452276,0.344524444444,0.442004197531
2.7,-0.077383452276,0.339188888889,-0.624514074074
2.75,-0.060370652276,0.277144,-1.57568271605
2.8,-0.048022652276,0.172262222222,-2.28294024691
2.85,-0.041711452276,0.0344524444444,-2.62136691358
2.9,-0.044181052276,-0.110979555556,-2.46976938272
2.95,-0.054059452276,-0.230038666667,-1.89894962963
3,-0.068877052276,-0.308547555556,-1.09980197531
3.05,-0.086438652276,-0.345591555556,-0.146600740741
3.1,-0.105646652276,-0.327603111111,0.901031358025
3.15,-0.121287452276,-0.255344444444,1.90377703704
3.2,-0.133635452276,-0.127443555556,2.62670246914
3.25,-0.135830652276,0.0362817777778,2.71435802469
3.3,-0.128421852276,0.171195111111,2.20121308642
3.35,-0.116622652276,0.261442222222,1.48709555556
3.4,-0.101256252276,0.320133333333,0.695061975309
3.45,-0.083145852276,0.337664444444,-0.245350864198
3.5,-0.065584252276,0.304736444444,-1.32669012346
3.55,-0.049394652276,0.200769333333,-2.2654091358
3.6,-0.043357852276,0.0501542222222,-2.61679358025
3.65,-0.045553052276,-0.0846066666667,-2.42513703704
3.7,-0.052687452276,-0.199549777778,-1.96949753086
3.75,-0.066133052276,-0.291321333333,-1.25165358025
3.8,-0.083694652276,-0.336902222222,-0.27567037037
3.85,-0.102353852276,-0.322724888889,0.783056296296
3.9,-0.118269052276,-0.252295555556,1.70195753086
3.95,-0.129245052276,-0.139944,2.32155950617
4,-0.133086652276,-0.00564044444444,2.57012864198
4.05,-0.130068252276,0.133388888889,2.39981432099
4.1,-0.119092252276,0.253667555556,1.77445333333
4.15,-0.102628252276,0.325621333333,0.806685185185
4.2,-0.083969052276,0.336902222222,-0.248145679012
4.25,-0.066956252276,0.296352,-1.21023950617
4.3,-0.052413052276,0.208391555556,-1.9799145679
4.35,-0.044729852276,0.0859786666667,-2.44156716049
4.4,-0.043357852276,-0.0492395555556,-2.5503108642
4.45,-0.049394652276,-0.186439555556,-2.2337345679
4.5,-0.063389052276,-0.290864,-1.49675037037
4.55,-0.080676252276,-0.344676888889,-0.528135308642
4.6,-0.099884252276,-0.345744,0.523816049383
4.65,-0.117171452276,-0.294522666667,1.59507703704
4.7,-0.131989052276,-0.181713777778,2.50178271605
4.75,-0.137477052276,-0.0224093333333,2.89398839506
4.8,-0.134184252276,0.1372,2.62026592593
4.85,-0.122110652276,0.26068,1.84466246914
4.9,-0.105646652276,0.327603111111,0.874607654321
4.95,-0.087536252276,0.346201333333,-0.100952098765
5,-0.069425852276,0.319218666667,-1.09014716049
5.05,-0.053236252276,0.236136444444,-1.99871604938
5.1,-0.043632252276,0.104576888889,-2.55937283951
5.15,-0.042260252276,-0.0419222222222,-2.61594666667
5.2,-0.048571452276,-0.173939111111,-2.24050987654
5.25,-0.060645052276,-0.278668444444,-1.52994938272
5.3,-0.078206652276,-0.338426666667,-0.555490617284
5.35,-0.097140252276,-0.337054666667,0.499424938272
5.4,-0.113878652276,-0.283546666667,1.45601382716
5.45,-0.127049852276,-0.187506666667,2.2621908642
5.5,-0.135007452276,-0.0423795555556,2.69157604938
5.55,-0.131440252276,0.108083111111,2.53371135802
5.6,-0.122659452276,0.227599555556,1.94629209877
5.65,-0.107567452276,0.314035555556,1.0538145679
5.7,-0.088908252276,0.342695111111,-0.0459874074074
