"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,-0.0602023514134,-0.350317333333,-0.146024839506
0.1,-0.0766663514134,-0.36701,0.202429283951
0.15,-0.0972463514134,-0.3619336,0.835014444444
0.2,-0.116179951413,-0.296656888889,1.67716837037
0.25,-0.129076751413,-0.180799111111,2.30759390123
0.3,-0.134564751413,-0.0492395555556,2.5680282963
0.35,-0.134015951413,0.085064,2.54175703704
0.4,-0.126332751413,0.218910222222,2.14184444444
0.45,-0.110966351413,0.321048,1.26249407407
0.5,-0.0914839514134,0.359616444444,0.0776619753086
0.55,-0.0717271514134,0.324096888889,-1.02874592593
0.6,-0.0571839514134,0.239795111111,-1.79808222222
0.65,-0.0473055514134,0.134760888889,-2.31309037037
0.7,-0.0426407514134,0.00442088888889,-2.63246148148
0.75,-0.0456591514134,-0.145889333333,-2.51872098765
0.8,-0.0580071514134,-0.275619555556,-1.79901382716
0.85,-0.0761175514134,-0.342237777778,-0.701921975309
0.9,-0.0950511514134,-0.342542666667,0.382381481481
0.95,-0.112063951413,-0.295437333333,1.29865728395
1,-0.126058351413,-0.208086666667,2.06257333333
1.05,-0.134564751413,-0.0814053333333,2.58367925926
1.1,-0.135387951413,0.0693622222222,2.64745185185
1.15,-0.127155951413,0.208391555556,2.15268493827
1.2,-0.112338351413,0.299553333333,1.29323703704
1.25,-0.0950511514134,0.338884,0.339188888889
1.3,-0.0769407514134,0.334158222222,-0.65000617284
1.35,-0.0596535514134,0.277601333333,-1.66486271605
1.4,-0.0464823514134,0.160828888889,-2.47146320988
1.45,-0.0418175514134,0.00609777777778,-2.73570024691
1.5,-0.0464823514134,-0.138876888889,-2.41378839506
1.55,-0.0574583514134,-0.247112444444,-1.75895481481
1.6,-0.0725503514134,-0.318608888889,-0.942360740741
1.65,-0.0906607514134,-0.350012444444,0.0661439506173
1.7,-0.110143151413,-0.319371111111,1.19228493827
1.75,-0.125509551413,-0.222568888889,2.11702987654
1.8,-0.134015951413,-0.0865884444444,2.5735162963
1.85,-0.134290351413,0.0559471111111,2.53692962963
1.9,-0.127430351413,0.179122222222,2.16132345679
1.95,-0.115631151413,0.280192888889,1.5271545679
2,-0.0983439514134,0.347420888889,0.546767407407
2.05,-0.0780383514134,0.347573333333,-0.669739259259
2.1,-0.0602023514134,0.272723111111,-1.71635506173
2.15,-0.0489519514134,0.152901777778,-2.28658197531
2.2,-0.0451103514134,0.0277448888889,-2.45926765432
2.25,-0.0462079514134,-0.0981742222222,-2.4094691358
2.3,-0.0544399514134,-0.22638,-2.01201259259
2.35,-0.0700807514134,-0.322115111111,-1.1292745679
2.4,-0.0895631514134,-0.352146666667,0.034130617284
2.45,-0.108222351413,-0.313578222222,1.11487703704
2.5,-0.122765551413,-0.226837333333,1.90360765432
2.55,-0.131820751413,-0.112199111111,2.40210098765
2.6,-0.134839151413,0.0228666666667,2.60688469136
2.65,-0.130174351413,0.166926666667,2.36094098765
2.7,-0.117003151413,0.282784444444,1.59084246914
2.75,-0.0991671514134,0.337816888889,0.536265679012
2.8,-0.0807823514134,0.333548444444,-0.501965679012
2.85,-0.0640439514134,0.28126,-1.40646938272
2.9,-0.0511471514134,0.188268888889,-2.15370123457
2.95,-0.0434639514134,0.0559471111111,-2.61459160494
3,-0.0445615514134,-0.0957351111111,-2.55623925926
3.05,-0.0541655514134,-0.223178666667,-1.96771901235
3.1,-0.0689831514134,-0.303364444444,-1.09201037037
3.15,-0.0865447514134,-0.332938666667,-0.147108888889
3.2,-0.103831951413,-0.318304,0.810157530864
3.25,-0.120295951413,-0.254124888889,1.75903950617
3.3,-0.131820751413,-0.133236444444,2.45884419753
3.35,-0.134839151413,0.0153968888889,2.63042888889
3.4,-0.129625551413,0.152292,2.2817545679
3.45,-0.118100751413,0.255496888889,1.60879703704
3.5,-0.102459951413,0.317846666667,0.76874345679
3.55,-0.0848983514134,0.338884,-0.223585185185
3.6,-0.0662391514134,0.302144888889,-1.3128854321
3.65,-0.0516959514134,0.199092444444,-2.1857145679
3.7,-0.0448359514134,0.060368,-2.55115777778
3.75,-0.0459335514134,-0.0771368888889,-2.42361259259
3.8,-0.0536167514134,-0.192384888889,-1.9883837037
3.85,-0.0659647514134,-0.283546666667,-1.31923728395
3.9,-0.0832519514134,-0.337664444444,-0.359599506173
3.95,-0.102459951413,-0.328212888889,0.762560987654
4,-0.118923951413,-0.253515111111,1.71449185185
4.05,-0.129351151413,-0.139029333333,2.27972197531
4.1,-0.133192751413,-0.0106711111111,2.47197135802
4.15,-0.130448751413,0.118906666667,2.34781382716
4.2,-0.121119151413,0.238880444444,1.84584814815
4.25,-0.105203951413,0.322724888889,0.922542962963
4.3,-0.0859959514134,0.341323111111,-0.217063950617
4.35,-0.0681599514134,0.293150666667,-1.21362716049
4.4,-0.0552631514134,0.205190222222,-1.90081283951
4.45,-0.0470311514134,0.0954302222222,-2.35509728395
4.5,-0.0445615514134,-0.0385684444444,-2.54040197531
4.55,-0.0503239514134,-0.179579555556,-2.2400017284
4.6,-0.0640439514134,-0.285833333333,-1.42984419753
4.65,-0.0816055514134,-0.331414222222,-0.389919012346
4.7,-0.0994415514134,-0.320895555556,0.607491111111
4.75,-0.115356751413,-0.264796,1.47117358025
4.8,-0.127430351413,-0.169213333333,2.17521283951
4.85,-0.134015951413,-0.0355195555556,2.56360740741
4.9,-0.131546351413,0.109455111111,2.43936518519
4.95,-0.121942351413,0.229428888889,1.83170469136
5,-0.106575951413,0.302907111111,0.954725679012
5.05,-0.0895631514134,0.325164,0.0230360493827
5.1,-0.0725503514134,0.304736444444,-0.904080246914
5.15,-0.0571839514134,0.235526666667,-1.79579555556
5.2,-0.0467567514134,0.116162666667,-2.43868765432
5.25,-0.0442871514134,-0.0309462222222,-2.57224592593
5.3,-0.0505983514134,-0.164030222222,-2.1824962963
5.35,-0.0623975514134,-0.259917777778,-1.49200765432
5.4,-0.0780383514134,-0.317236888889,-0.648989876543
5.45,-0.0955999514134,-0.332024,0.349267160494
5.5,-0.113710351413,-0.287357777778,1.40867135802
5.55,-0.127155951413,-0.180189333333,2.20688740741
5.6,-0.132918351413,-0.0434466666667,2.50008888889
5.65,-0.130997551413,0.087808,2.35611358025
5.7,-0.123314351413,0.200464444444,1.93951679012
