"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,-0.493956441835,-0.270436444444,0.944478024691
0.1,-0.509048441835,-0.226684888889,1.02993160494
0.15,-0.518926841835,-0.171957333333,1.130528
0.2,-0.526610041835,-0.109607555556,1.17924246914
0.25,-0.529079641835,-0.0542702222222,1.23598567901
0.3,-0.532372441835,0.00686,1.38478839506
0.35,-0.529902841835,0.0923813333333,1.37191530864
0.4,-0.521945241835,0.156865333333,1.12393901235
0.45,-0.513164441835,0.201379111111,0.910347407407
0.5,-0.501914041835,0.242844,0.776365679012
0.55,-0.488742841835,0.279888,0.627308888889
0.6,-0.473650841835,0.309157333333,0.395000493827
0.65,-0.457461241835,0.326383555556,0.023967654321
0.7,-0.439625241835,0.314188,-0.395085185185
0.75,-0.425082041835,0.279888,-0.685407160494
0.8,-0.411636441835,0.240709777778,-0.870034320988
0.85,-0.400660441835,0.192537333333,-1.02671333333
0.9,-0.392154041835,0.138267111111,-1.17339876543
0.95,-0.386391641835,0.0742404444444,-1.28874839506
1,-0.384470841835,0.00503066666667,-1.3118691358
1.05,-0.386117241835,-0.0605204444444,-1.2563962963
1.1,-0.390782041835,-0.120736,-1.18034345679
1.15,-0.398190841835,-0.178969777778,-1.08388
1.2,-0.408892441835,-0.231715555556,-0.928047901235
1.25,-0.421789241835,-0.274095111111,-0.710391111111
1.3,-0.436606841835,-0.306413333333,-0.414056049383
1.35,-0.453345241835,-0.317846666667,-0.0757987654321
1.4,-0.469260441835,-0.310529333333,0.206985679012
1.45,-0.484626841835,-0.294065333333,0.448694814815
1.5,-0.498621241835,-0.271198666667,0.771707654321
1.55,-0.513164441835,-0.221196888889,1.14384148148
1.6,-0.522219641835,-0.142688,1.26334098765
1.65,-0.525786841835,-0.0881128888889,1.23505407407
1.7,-0.531549241835,-0.026068,1.29374518519
1.75,-0.529079641835,0.0468004444444,1.25936049383
1.8,-0.525512441835,0.0983266666667,1.23734074074
1.85,-0.520573241835,0.170280444444,1.1877962963
1.9,-0.507950841835,0.229428888889,0.914666666667
1.95,-0.496151641835,0.261289777778,0.634084197531
2,-0.481882841835,0.288577333333,0.415495802469
2.05,-0.466790841835,0.303364444444,0.192418765432
2.1,-0.451150041835,0.308090222222,-0.0456486419753
2.15,-0.435783641835,0.303516888889,-0.372980740741
2.2,-0.419594041835,0.273485333333,-0.741218765432
2.25,-0.407520441835,0.223026222222,-0.989279753086
2.3,-0.397367641835,0.169670666667,-1.12995209877
2.35,-0.390233241835,0.108845333333,-1.22294320988
2.4,-0.386391641835,0.0457333333333,-1.26969283951
2.45,-0.385568441835,-0.0195128888889,-1.27816197531
2.5,-0.388312441835,-0.0847591111111,-1.22650024691
2.55,-0.394349241835,-0.143907555556,-1.13003679012
2.6,-0.402855641835,-0.198330222222,-1.00892814815
2.65,-0.414380441835,-0.247112444444,-0.831669135802
2.7,-0.428100441835,-0.283394222222,-0.598937283951
2.75,-0.442918041835,-0.310834222222,-0.286002716049
2.8,-0.460205241835,-0.315407555556,0.0829128395062
2.85,-0.475571641835,-0.297266666667,0.364342222222
2.9,-0.489840441835,-0.274552444444,0.571158518519
2.95,-0.503011641835,-0.246502666667,0.859701975309
3,-0.516182841835,-0.188268888889,1.12309209877
3.05,-0.522219641835,-0.121040888889,1.16603061728
3.1,-0.526884441835,-0.0731733333333,1.21836987654
3.15,-0.530451641835,-0.00899422222222,1.4020654321
3.2,-0.529079641835,0.0759173333333,1.41570074074
3.25,-0.521945241835,0.145584444444,1.18534024691
3.3,-0.513438841835,0.193756888889,0.935416049383
3.35,-0.502462841835,0.235221777778,0.743928888889
3.4,-0.489566041835,0.267235111111,0.57581654321
3.45,-0.475571641835,0.294065333333,0.380433580247
3.5,-0.459656441835,0.308242666667,0.114248641975
3.55,-0.444290041835,0.309004888889,-0.224940246914
3.6,-0.427826041835,0.28812,-0.600800493827
3.65,-0.414380441835,0.243758666667,-0.874353580247
3.7,-0.403404441835,0.194366666667,-1.01959925926
3.75,-0.394898041835,0.141468444444,-1.13418666667
3.8,-0.388861241835,0.0807955555556,-1.22921037037
3.85,-0.386666041835,0.0163115555556,-1.27468962963
3.9,-0.387214841835,-0.0489346666667,-1.26528888889
3.95,-0.391605241835,-0.112504,-1.20168567901
4,-0.398739641835,-0.170585333333,-1.0949745679
4.05,-0.408892441835,-0.222568888889,-0.951592098765
4.1,-0.420966041835,-0.270741333333,-0.701244444444
4.15,-0.436881241835,-0.298638666667,-0.339188888889
4.2,-0.451973241835,-0.301992444444,-0.0195637037037
4.25,-0.467339641835,-0.295894666667,0.215793580247
4.3,-0.481882841835,-0.279888,0.434805432099
4.35,-0.495602841835,-0.255039555556,0.690742716049
4.4,-0.508225241835,-0.212050222222,0.956673580247
4.45,-0.517554841835,-0.153511555556,1.11165876543
4.5,-0.523317241835,-0.0963448888889,1.17365283951
4.55,-0.527158841835,-0.0382635555556,1.24936691358
4.6,-0.527707641835,0.0294217777778,1.29467679012
4.65,-0.524140441835,0.0958875555556,1.24547111111
4.7,-0.517829241835,0.156712888889,1.12529407407
4.75,-0.508225241835,0.210373333333,0.948712592593
4.8,-0.496426041835,0.253972444444,0.722417283951
4.85,-0.482157241835,0.283241777778,0.475118518519
4.9,-0.467614041835,0.299705777778,0.240862222222
4.95,-0.452247641835,0.311444,-0.0698703703704
5,-0.435234841835,0.297114222222,-0.45106617284
5.05,-0.421514841835,0.26068,-0.729446666667
5.1,-0.409166841835,0.219215111111,-0.906451604938
5.15,-0.399288441835,0.169670666667,-1.05305234568
5.2,-0.391879641835,0.113113777778,-1.17178962963
5.25,-0.387763641835,0.0509164444444,-1.25089135802
5.3,-0.386666041835,-0.0141773333333,-1.2727417284
5.35,-0.389135641835,-0.079576,-1.22091061728
5.4,-0.394898041835,-0.139029333333,-1.10759358025
5.45,-0.403404441835,-0.190403111111,-0.981742222222
5.5,-0.414106041835,-0.236898666667,-0.845643209877
5.55,-0.427277241835,-0.277144,-0.648989876543
5.6,-0.442094841835,-0.307785333333,-0.329364691358
5.65,-0.459107641835,-0.314797777778,0.0791017283951
5.7,-0.474748441835,-0.296047111111,0.417274320988
5.75,-0.489017241835,-0.266930222222,0.635100493827
5.8,-0.501639641835,-0.230800888889,0.807616790123
5.85,-0.512341241835,-0.187811555556,1.00545580247
5.9,-0.520847641835,-0.132779111111,1.23336024691
5.95,-0.526335641835,-0.0629595555556,1.39435851852
6,-0.527982041835,0.0196653333333,1.3001817284
6.05,-0.523042841835,0.0780515555556,1.00960567901
6.1,-0.518652441835,0.109455111111,0.904757777778
6.15,-0.513164441835,0.156712888889,1.00130592593
6.2,-0.503834841835,0.217385777778,0.967344691358
6.25,-0.490663641835,0.264491111111,0.724958024691
6.3,-0.476394841835,0.291321333333,0.421085432099
6.35,-0.461028441835,0.303669333333,0.142704938272
6.4,-0.445936441835,0.308090222222,-0.178698765432
6.45,-0.429198041835,0.289949333333,-0.559386419753
6.5,-0.415752441835,0.24696,-0.840307654321
6.55,-0.404502041835,0.199397333333,-0.992328641975
6.6,-0.395721241835,0.147413777778,-1.11487703704
6.65,-0.389410041835,0.0881128888889,-1.22438296296
6.7,-0.386666041835,0.023324,-1.29459209877
6.75,-0.386940441835,-0.0443613333333,-1.30026641975
6.8,-0.391330841835,-0.108845333333,-1.24369259259
6.85,-0.397916441835,-0.169823111111,-1.13105308642
6.9,-0.408069241835,-0.229733777778,-0.872236296296
6.95,-0.422338041835,-0.262204444444,-0.528389382716
7,-0.435509241835,-0.271046222222,-0.367052345679
7.05,-0.448131641835,-0.296352,-0.243233580247
7.1,-0.465693241835,-0.308547555556,0.0992582716049
7.15,-0.480785241835,-0.286748,0.457502716049
7.2,-0.494505241835,-0.256411555556,0.710475802469
7.25,-0.506853241835,-0.213879555556,0.909415802469
7.3,-0.516182841835,-0.164182666667,1.06389283951
7.35,-0.523591641835,-0.106406222222,1.18127506173
7.4,-0.527158841835,-0.0426844444444,1.22980320988
7.45,-0.527707641835,0.0198177777778,1.21862395062
7.5,-0.524689241835,0.0753075555556,1.25072197531
7.55,-0.521122041835,0.145279555556,1.24699555556
7.6,-0.510146041835,0.212355111111,1.01358617284
7.65,-0.498346841835,0.250618666667,0.691335555556
7.7,-0.484626841835,0.276076888889,0.444036790123
7.75,-0.470632441835,0.293912888889,0.224093333333
7.8,-0.454717241835,0.300315555556,-0.0191402469136
7.85,-0.439899641835,0.291016444444,-0.258816790123
7.9,-0.425630841835,0.276381777778,-0.539314567901
7.95,-0.411362041835,0.241319555556,-0.882483950617
8,-0.400386041835,0.183390666667,-1.12791950617
8.05,-0.392977241835,0.121193333333,-1.22463703704
8.1,-0.388312441835,0.0582337777778,-1.24716493827
8.15,-0.387214841835,-0.00365866666667,-1.24724962963
8.2,-0.388586841835,-0.0666182222222,-1.23336024691
8.25,-0.393800441835,-0.129882666667,-1.16188074074
8.3,-0.402032441835,-0.184762666667,-1.03933234568
8.35,-0.412459641835,-0.233849777778,-0.887650123457
8.4,-0.425356441835,-0.279278222222,-0.619771358025
8.45,-0.441546041835,-0.300772888889,-0.257292345679
8.5,-0.456363641835,-0.301077777778,0.0455639506173
8.55,-0.471730041835,-0.294217777778,0.305142962963
8.6,-0.486547641835,-0.270588888889,0.550663209877
8.65,-0.499170041835,-0.236898666667,0.752059259259
