"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,-0.0732140905508,-0.324401777778,0.422609876543
0.1,-0.0896780905508,-0.310834222222,0.674736049383
0.15,-0.105867690551,-0.276686666667,1.09526251852
0.2,-0.119038890551,-0.209306222222,1.64504493827
0.25,-0.128094090551,-0.107930666667,2.12007876543
0.3,-0.130838090551,0.0158542222222,2.28556567901
0.35,-0.126447690551,0.137809777778,2.04707481481
0.4,-0.116020490551,0.235374222222,1.44940790123
0.45,-0.101202890551,0.291626222222,0.622396790123
0.5,-0.0850132905508,0.301077777778,-0.295657530864
0.55,-0.0690980905508,0.260984888889,-1.17763333333
0.6,-0.0570244905508,0.175311111111,-1.86049975309
0.65,-0.0504388905508,0.0615875555556,-2.21933703704
0.7,-0.0504388905508,-0.0623497777778,-2.19757135802
0.75,-0.0572988905508,-0.172414666667,-1.82323555556
0.8,-0.0688236905508,-0.254582222222,-1.18534024691
0.85,-0.0841900905508,-0.298943555556,-0.347658024691
0.9,-0.100654090551,-0.294827555556,0.600461728395
0.95,-0.116020490551,-0.235831555556,1.46812469136
1,-0.125898890551,-0.135675555556,2.05037777778
1.05,-0.130289290551,-0.0163115555556,2.27074469136
1.1,-0.127819690551,0.107778222222,2.0886582716
1.15,-0.118490090551,0.208239111111,1.53426864198
1.2,-0.105318890551,0.269216888889,0.766880246914
1.25,-0.0899524905508,0.28812,-0.08918
1.3,-0.0745860905508,0.259765333333,-0.92440617284
1.35,-0.0622380905508,0.189183555556,-1.60380024691
1.4,-0.0545548905508,0.0894848888889,-2.03648839506
1.45,-0.0526340905508,-0.026068,-2.16665901235
1.5,-0.0570244905508,-0.142535555556,-1.92545802469
1.55,-0.0680004905508,-0.233392444444,-1.33016246914
1.6,-0.0819948905508,-0.284308888889,-0.506200246914
1.65,-0.0981844905508,-0.289339555556,0.437854320988
1.7,-0.113276490551,-0.239032888889,1.3292308642
1.75,-0.123978090551,-0.144212444444,1.94536049383
1.8,-0.128368490551,-0.0294217777778,2.20333037037
1.85,-0.126996490551,0.0884177777778,2.12973358025
1.9,-0.119313290551,0.197568,1.70331259259
1.95,-0.105867690551,0.273180444444,0.940497530864
2,-0.0899524905508,0.299400888889,-0.00796098765432
2.05,-0.0737628905508,0.272418222222,-0.955911358025
2.1,-0.0605916905508,0.194976444444,-1.70009432099
2.15,-0.0531828905508,0.0887226666667,-2.11923185185
2.2,-0.0512620905508,-0.0298791111111,-2.20392320988
2.25,-0.0562012905508,-0.145889333333,-1.9335037037
2.3,-0.0669028905508,-0.236593777778,-1.34024074074
2.35,-0.0814460905508,-0.288424888889,-0.53380962963
2.4,-0.0976356905508,-0.293455555556,0.363071851852
2.45,-0.112727690551,-0.250161333333,1.21303432099
2.5,-0.124252490551,-0.166164444444,1.89962716049
2.55,-0.130838090551,-0.04802,2.28056888889
2.6,-0.129466090551,0.0800333333333,2.23449679012
2.65,-0.122057290551,0.191165333333,1.79952197531
2.7,-0.109160490551,0.271808444444,1.06380814815
2.75,-0.0929708905508,0.305346222222,0.140248888889
2.8,-0.0765068905508,0.286900444444,-0.806007654321
2.85,-0.0622380905508,0.218605333333,-1.60252987654
2.9,-0.0531828905508,0.114333333333,-2.10305580247
2.95,-0.0501644905508,-0.00655511111111,-2.24017111111
3,-0.0540060905508,-0.123937333333,-2.01717876543
3.05,-0.0633356905508,-0.221196888889,-1.47049604938
3.1,-0.0776044905508,-0.281564888889,-0.670755555556
3.15,-0.0935196905508,-0.292845777778,0.23882962963
3.2,-0.108886090551,-0.255039555556,1.09023185185
3.25,-0.120685290551,-0.175768444444,1.7482837037
3.3,-0.127545290551,-0.0690573333333,2.12710814815
3.35,-0.128094090551,0.0500017777778,2.17292617284
3.4,-0.122331690551,0.162963111111,1.84923580247
3.45,-0.110806890551,0.250008888889,1.16476024691
3.5,-0.0954404905508,0.290711555556,0.226888148148
3.55,-0.0792508905508,0.273485333333,-0.731818024691
3.6,-0.0660796905508,0.207324444444,-1.47354493827
3.65,-0.0575732905508,0.114028444444,-1.92376419753
3.7,-0.0540060905508,0.004116,-2.08306864198
3.75,-0.0570244905508,-0.107473333333,-1.91326246914
3.8,-0.0655308905508,-0.200312,-1.42806567901
3.85,-0.0784276905508,-0.259612888889,-0.713270617284
3.9,-0.0932452905508,-0.275772,0.107558024691
3.95,-0.107788490551,-0.247569777778,0.901708888889
4,-0.119587690551,-0.180341777778,1.57187160494
4.05,-0.126996490551,-0.0821675555556,2.03250790123
4.1,-0.128368490551,0.031556,2.23077037037
4.15,-0.124801290551,0.159152,1.99405802469
4.2,-0.111081290551,0.255496888889,1.23691728395
4.25,-0.0962636905508,0.288424888889,0.310139753086
4.3,-0.0808972905508,0.281717333333,-0.554982469136
4.35,-0.0663540905508,0.230343555556,-1.33312666667
4.4,-0.0562012905508,0.140248888889,-1.90157506173
4.45,-0.0515364905508,0.0286595555556,-2.18037901235
4.5,-0.0529084905508,-0.0916191111111,-2.10847604938
4.55,-0.0611404905508,-0.199244888889,-1.63962469136
4.6,-0.0745860905508,-0.267387555556,-0.884685925926
4.65,-0.0896780905508,-0.290864,-0.0254074074074
4.7,-0.105318890551,-0.270588888889,0.843102469136
4.75,-0.118764490551,-0.202293777778,1.59008024691
4.8,-0.126996490551,-0.0993937777778,2.05020839506
4.85,-0.129191690551,0.0172262222222,2.16132345679
4.9,-0.125075690551,0.129730222222,1.93926271605
4.95,-0.115471690551,0.222873777778,1.41536197531
5,-0.101477290551,0.282174666667,0.628494567901
5.05,-0.0852876905508,0.292845777778,-0.314204938272
5.1,-0.0699212905508,0.249399111111,-1.21565975309
5.15,-0.0583964905508,0.159761777778,-1.85660395062
5.2,-0.0531828905508,0.0484773333333,-2.1371017284
5.25,-0.0534572905508,-0.0664657777778,-2.0880654321
5.3,-0.0600428905508,-0.173481777778,-1.71034197531
5.35,-0.0721164905508,-0.249246666667,-1.05296765432
5.4,-0.0866596905508,-0.284461333333,-0.24052345679
5.45,-0.102300490551,-0.275009777778,0.629256790123
5.5,-0.115746090551,-0.222416444444,1.48421604938
5.55,-0.126722090551,-0.120736,2.15336246914
5.6,-0.129466090551,0.0152444444444,2.3245237037
5.65,-0.124252490551,0.134760888889,1.97254641975
5.7,-0.114648490551,0.223331111111,1.32313308642
5.75,-0.100379690551,0.272418222222,0.519242716049
5.8,-0.0855620905508,0.275924444444,-0.311579506173
5.85,-0.0712932905508,0.239947555556,-1.10056419753
5.9,-0.0597684905508,0.160981333333,-1.75158666667
5.95,-0.0540060905508,0.0532031111111,-2.11779209877
6,-0.0540060905508,-0.0655511111111,-2.11931654321
6.05,-0.0608660905508,-0.175311111111,-1.72219876543
6.1,-0.0729396905508,-0.251533333333,-1.00249160494
6.15,-0.0880316905508,-0.280650222222,-0.145245679012
6.2,-0.102849290551,-0.263576444444,0.679309382716
6.25,-0.115746090551,-0.209153777778,1.40511432099
6.3,-0.125350090551,-0.117077333333,1.95103481481
6.35,-0.128642890551,0.000609777777778,2.15073703704
6.4,-0.125075690551,0.115400444444,1.94891753086
6.45,-0.116020490551,0.206409777778,1.45677604938
6.5,-0.103398090551,0.268759555556,0.755616296296
6.55,-0.0874828905508,0.289187111111,-0.107896790123
6.6,-0.0723908905508,0.259155555556,-0.989787901235
6.65,-0.0597684905508,0.184457777778,-1.72177530864
6.7,-0.0523596905508,0.0734782222222,-2.13193555556
6.75,-0.0520852905508,-0.0468004444444,-2.12770098765
6.8,-0.0578476905508,-0.151377333333,-1.81044716049
6.85,-0.0680004905508,-0.235374222222,-1.26698271605
6.9,-0.0825436905508,-0.287510222222,-0.48663654321
6.95,-0.0984588905508,-0.294217777778,0.494258765432
7,-0.114648490551,-0.239642666667,1.4654145679
7.05,-0.125075690551,-0.128358222222,2.02801925926
7.1,-0.127270890551,-0.0135675555556,2.08611753086
7.15,-0.125624490551,0.087808,1.89403753086
7.2,-0.118490090551,0.182171111111,1.49776666667
7.25,-0.106416490551,0.249856444444,0.834040493827
7.3,-0.0915988905508,0.273332888889,0.00262543209876
7.35,-0.0770556905508,0.248484444444,-0.806007654321
7.4,-0.0652564905508,0.18522,-1.44991604938
7.45,-0.0575732905508,0.0957351111111,-1.8875162963
7.5,-0.0548292905508,-0.0132626666667,-2.06045604938
7.55,-0.0586708905508,-0.125461777778,-1.86812197531
7.6,-0.0682748905508,-0.216013777778,-1.30534790123
7.65,-0.0819948905508,-0.265863111111,-0.502558518519
7.7,-0.0968124905508,-0.267844888889,0.35113037037
7.75,-0.110532490551,-0.226532444444,1.1129291358
7.8,-0.120959690551,-0.148176,1.68459580247
7.85,-0.125898890551,-0.0509164444444,2.04893802469
7.9,-0.126996490551,0.0653986666667,2.14802691358
7.95,-0.119862090551,0.186134666667,1.75548246914
8,-0.106142090551,0.260070222222,0.943292345679
8.05,-0.0915988905508,0.281717333333,0.0474271604938
8.1,-0.0765068905508,0.261747111111,-0.79533654321
8.15,-0.0636100905508,0.197720444444,-1.5081837037
8.2,-0.0553780905508,0.100918222222,-1.97288518519
8.25,-0.0529084905508,-0.0120431111111,-2.12405925926
8.3,-0.0564756905508,-0.125919111111,-1.9181745679
8.35,-0.0663540905508,-0.218605333333,-1.36505530864
8.4,-0.0800740905508,-0.271046222222,-0.592500740741
8.45,-0.0951660905508,-0.280040444444,0.254074074074
8.5,-0.109709290551,-0.246045333333,1.09268790123
8.55,-0.121782890551,-0.165249777778,1.77648592593
8.6,-0.127545290551,-0.0536604444444,2.11694518519
8.65,-0.127270890551,0.0629595555556,2.06418246914
8.7,-0.120685290551,0.166164444444,1.6754491358
8.75,-0.109434890551,0.239947555556,1.04229654321
8.8,-0.0951660905508,0.275467111111,0.270080740741
8.85,-0.0803484905508,0.270284,-0.569549382716
8.9,-0.0660796905508,0.216776,-1.34947209877
8.95,-0.0570244905508,0.124242222222,-1.87777679012
