"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,-0.141267486684,0.0807955555556,1.60608691358
0.1,-0.139895486684,0.155188444444,1.67972604938
0.15,-0.130291486684,0.25382,1.57800325926
0.2,-0.113827486684,0.337664444444,1.02154716049
0.25,-0.0940706866836,0.373336444444,0.0635185185185
0.3,-0.0740394866836,0.347878222222,-1.01113012346
0.35,-0.0570266866836,0.265863111111,-1.94798592593
0.4,-0.0457762866836,0.141468444444,-2.58774444444
0.45,-0.0416602866836,-0.0103662222222,-2.79379851852
0.5,-0.0468738866836,-0.159914222222,-2.48797802469
0.55,-0.0592218866836,-0.275162222222,-1.78774987654
0.6,-0.0762346866836,-0.345439111111,-0.874607654321
0.65,-0.0954426866836,-0.368610666667,0.19038617284
0.7,-0.115473886684,-0.332024,1.33829283951
0.75,-0.131663486684,-0.227294666667,2.29039308642
0.8,-0.139895486684,-0.0815577777778,2.76170049383
0.85,-0.139895486684,0.0702768888889,2.71884666667
0.9,-0.132212286684,0.206409777778,2.25558493827
0.95,-0.117943486684,0.309004888889,1.45525160494
1,-0.0992842866836,0.361293333333,0.422948641975
1.05,-0.0795274866836,0.355652888889,-0.704208641975
1.1,-0.0611426866836,0.287815111111,-1.74049209877
1.15,-0.0485202866836,0.167536444444,-2.44944345679
1.2,-0.0435810866836,0.0245435555556,-2.72350469136
1.25,-0.0460506866836,-0.120583555556,-2.58486493827
1.3,-0.0562034866836,-0.249551555556,-2.04072296296
1.35,-0.0723930866836,-0.341475555556,-1.10420592593
1.4,-0.0929730866836,-0.371049777778,0.0774079012346
1.45,-0.112455486684,-0.330956888889,1.2110017284
1.5,-0.128096286684,-0.238423111111,2.0864562963
1.55,-0.137700286684,-0.109302666667,2.62780345679
1.6,-0.139895486684,0.0400928888889,2.76314024691
1.65,-0.133584286684,0.185829777778,2.43445308642
1.7,-0.120138686684,0.301992444444,1.66223728395
1.75,-0.101205086684,0.365256888889,0.574122716049
1.8,-0.0808994866836,0.362817777778,-0.605966666667
1.85,-0.0625146866836,0.299705777778,-1.66808098765
1.9,-0.0487946866836,0.184457777778,-2.44021209877
1.95,-0.0427578866836,0.0376537777778,-2.77601333333
2,-0.0449530866836,-0.112504,-2.63830518519
2.05,-0.0548314866836,-0.242691555556,-2.08239111111
2.1,-0.0707466866836,-0.334158222222,-1.19253901235
2.15,-0.0905034866836,-0.370287555556,-0.0990041975309
2.2,-0.110260286684,-0.345134222222,1.02544296296
2.25,-0.127273086684,-0.262661777778,2.01438395062
2.3,-0.138523486684,-0.132016888889,2.69487901235
2.35,-0.141816286684,0.0280497777778,2.87146049383
2.4,-0.135230686684,0.178664888889,2.49788691358
2.45,-0.122333886684,0.292693333333,1.73651160494
2.5,-0.104223486684,0.361293333333,0.72885382716
2.55,-0.0839178866836,0.371812,-0.42015382716
2.6,-0.0644354866836,0.318761333333,-1.5376562963
2.65,-0.0496178866836,0.207629333333,-2.39930617284
2.7,-0.0422090866836,0.060368,-2.81912123457
2.75,-0.0433066866836,-0.094668,-2.73832567901
2.8,-0.0523618866836,-0.232477777778,-2.18647679012
2.85,-0.0682770866836,-0.328212888889,-1.2674908642
2.9,-0.0874850866836,-0.367086222222,-0.153968888889
2.95,-0.107516286684,-0.343762222222,0.962771358025
3,-0.124254686684,-0.262356888889,1.88319703704
3.05,-0.135230686684,-0.142230666667,2.48213432099
3.1,-0.139346686684,-1.85181731061E-16,2.71080098765
3.15,-0.135505086684,0.146499111111,2.49907259259
3.2,-0.123705886684,0.268759555556,1.8352617284
3.25,-0.106693086684,0.343762222222,0.836327160494
3.3,-0.0869362866836,0.359159111111,-0.32114962963
3.35,-0.0680026866836,0.308395111111,-1.4010491358
3.4,-0.0540082866836,0.206104888889,-2.18452888889
3.45,-0.0463250866836,0.0746977777778,-2.59070864198
3.5,-0.0460506866836,-0.0684475555556,-2.59375753086
3.55,-0.0534594866836,-0.202293777778,-2.16504987654
3.6,-0.0677282866836,-0.301077777778,-1.35548518519
3.65,-0.0858386866836,-0.345896444444,-0.338596049383
3.7,-0.104497886684,-0.335530222222,0.708951358025
3.75,-0.121510686684,-0.271503555556,1.66257604938
3.8,-0.133584286684,-0.160219111111,2.37864148148
3.85,-0.138797886684,-0.0182933333333,2.70800617284
3.9,-0.135779486684,0.130949777778,2.54201111111
3.95,-0.124803486684,0.257326222222,1.87743802469
4,-0.107790686684,0.331871555556,0.895526419753
4.05,-0.0891314866836,0.347268444444,-0.139317283951
4.1,-0.0712954866836,0.314188,-1.1034437037
4.15,-0.0559290866836,0.234459555556,-1.96509358025
4.2,-0.0457762866836,0.107930666667,-2.56216765432
4.25,-0.0441298866836,-0.0417697777778,-2.6927617284
4.3,-0.0504410866836,-0.181866222222,-2.33223061728
4.35,-0.0636122866836,-0.290406666667,-1.58135703704
4.4,-0.0814482866836,-0.350012444444,-0.575901234568
4.45,-0.100930686684,-0.351994222222,0.527542469136
4.5,-0.119041086684,-0.294522666667,1.5545945679
4.55,-0.132486686684,-0.186134666667,2.31944222222
4.6,-0.139072286684,-0.0445137777778,2.65880049383
4.65,-0.136877086684,0.0986315555556,2.54429777778
4.7,-0.128370686684,0.223026222222,2.07290567901
4.75,-0.113553086684,0.318304,1.27739975309
4.8,-0.0946194866836,0.364037333333,0.186744444444
4.85,-0.0743138866836,0.342390222222,-1.00825061728
4.9,-0.0575754866836,0.254429777778,-1.99973234568
4.95,-0.0471482866836,0.123784888889,-2.56335333333
5,-0.0446786866836,-0.0217995555556,-2.65024666667
5.05,-0.0498922866836,-0.156255555556,-2.34239358025
5.1,-0.0611426866836,-0.267997333333,-1.70966444444
5.15,-0.0781554866836,-0.340408444444,-0.766880246914
5.2,-0.0976378866836,-0.353518666667,0.363495308642
5.25,-0.116297086684,-0.301077777778,1.4300982716
5.3,-0.129742686684,-0.198025333333,2.21467901235
5.35,-0.137151486684,-0.065856,2.64177753086
5.4,-0.137151486684,0.0830822222222,2.63483283951
5.45,-0.128370686684,0.219215111111,2.12380518519
5.5,-0.113278686684,0.310834222222,1.23945802469
5.55,-0.0951682866836,0.349402666667,0.184711851852
5.6,-0.0759602866836,0.32928,-0.875623950617
5.65,-0.0600450866836,0.254887111111,-1.77538493827
5.7,-0.0490690866836,0.142535555556,-2.42860938272
5.75,-0.0444042866836,-0.001372,-2.72138740741
5.8,-0.0487946866836,-0.151834666667,-2.48890962963
5.85,-0.0608682866836,-0.272418222222,-1.74879185185
5.9,-0.0784298866836,-0.337969333333,-0.724534567901
5.95,-0.0970890866836,-0.344219555556,0.326569876543
6,-0.114650686684,-0.301535111111,1.29179728395
6.05,-0.129193886684,-0.210220888889,2.1033945679
6.1,-0.137425886684,-0.0785088888889,2.5914708642
6.15,-0.137700286684,0.0684475555556,2.61865679012
6.2,-0.130017086684,0.202903555556,2.17944740741
6.25,-0.115748286684,0.299096,1.40409802469
6.3,-0.0984610866836,0.351384444444,0.409143950617
6.35,-0.0784298866836,0.347268444444,-0.730632345679
6.4,-0.0608682866836,0.276076888889,-1.78614074074
6.45,-0.0485202866836,0.151834666667,-2.45825135802
