"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,-0.0600976739993,0.189640888889,-1.76069945679
0.1,-0.0480240739993,0.112656444444,-2.0266557284
0.15,-0.0436336739993,-0.00146346666667,-2.28143274074
0.2,-0.0474752739993,-0.128815555556,-2.26960982716
0.25,-0.0573536739993,-0.246502666667,-1.84552632099
0.3,-0.0732688739993,-0.331109333333,-0.992955358025
0.35,-0.0927512739993,-0.359006666667,0.153460740741
0.4,-0.112233673999,-0.316017333333,1.30246839506
0.45,-0.126776873999,-0.214641777778,2.14370765432
0.5,-0.134734473999,-0.0839968888889,2.56801135802
0.55,-0.135557673999,0.0573191111111,2.5962982716
0.6,-0.128697673999,0.190403111111,2.23593654321
0.65,-0.115526473999,0.296504444444,1.49116074074
0.7,-0.0971416739993,0.354280888889,0.416427407407
0.75,-0.0771104739993,0.342542666667,-0.755700987654
0.8,-0.0603720739993,0.269521777778,-1.73117604938
0.85,-0.0485728739993,0.155188444444,-2.36915604938
0.9,-0.0439080739993,0.0169213333333,-2.61433753086
0.95,-0.0469264739993,-0.121345777778,-2.46909185185
1,-0.0565304739993,-0.245130666667,-1.94256567901
1.05,-0.0729944739993,-0.330499555556,-1.06160617284
1.1,-0.0919280739993,-0.359311555556,0.0231207407407
1.15,-0.111136073999,-0.330347111111,1.15053209877
1.2,-0.127600073999,-0.239337777778,2.13617012346
1.25,-0.137204073999,-0.0984791111111,2.70402567901
1.3,-0.137478473999,0.0500017777778,2.79142716049
1.35,-0.132539273999,0.199854666667,2.38702592593
1.4,-0.116075273999,0.313273333333,1.44856098765
1.45,-0.0976904739993,0.351384444444,0.329788148148
1.5,-0.0790312739993,0.338274222222,-0.671263703704
1.55,-0.0622928739993,0.280345333333,-1.56238617284
1.6,-0.0491216739993,0.177140444444,-2.28548098765
1.65,-0.0430848739993,0.0393306666667,-2.68115901235
1.7,-0.0444568739993,-0.112656444444,-2.57072148148
1.75,-0.0554328739993,-0.240557333333,-1.9387545679
1.8,-0.0707992739993,-0.316932,-1.0247654321
1.85,-0.0889096739993,-0.345744,-0.0119414814815
1.9,-0.107568873999,-0.318913777778,1.00638740741
1.95,-0.122935273999,-0.239795111111,1.87455851852
2,-0.133362473999,-0.118601777778,2.43309802469
2.05,-0.135557673999,0.0224093333333,2.55378320988
2.1,-0.130344073999,0.150005333333,2.30987209877
2.15,-0.120465673999,0.267235111111,1.70212691358
2.2,-0.101806473999,0.339341333333,0.680156296296
2.25,-0.0834216739993,0.340713333333,-0.474017530864
2.3,-0.0655856739993,0.286290666667,-1.50310222222
2.35,-0.0524144739993,0.176530666667,-2.20282222222
2.4,-0.0472008739993,0.0463431111111,-2.44842716049
2.45,-0.0480240739993,-0.0817102222222,-2.34324049383
2.5,-0.0557072739993,-0.19894,-1.94392074074
2.55,-0.0691528739993,-0.286595555556,-1.27468962963
2.6,-0.0858912739993,-0.334615555556,-0.385599753086
2.65,-0.104276073999,-0.335682666667,0.71344
2.7,-0.122660873999,-0.265100888889,1.81341135802
2.75,-0.133362473999,-0.135523111111,2.50796518519
2.8,-0.136380873999,0.00640266666667,2.70334814815
2.85,-0.133088073999,0.153054222222,2.42276567901
2.9,-0.119916873999,0.269979111111,1.65402222222
2.95,-0.103452873999,0.327908,0.648820493827
3,-0.0850680739993,0.333396,-0.356635308642
3.05,-0.0680552739993,0.287052888889,-1.24767308642
3.1,-0.0548840739993,0.201531555556,-1.95560814815
3.15,-0.0466520739993,0.0841493333333,-2.44224469136
3.2,-0.0452800739993,-0.0577764444444,-2.54785481481
3.25,-0.0526888739993,-0.192537333333,-2.15005950617
3.3,-0.0661344739993,-0.290101777778,-1.34650790123
3.35,-0.0839704739993,-0.334005777778,-0.360277037037
3.4,-0.101806473999,-0.323182222222,0.601732098765
3.45,-0.117721673999,-0.270131555556,1.48057432099
3.5,-0.130344073999,-0.175768444444,2.28488814815
3.55,-0.138027273999,-0.0272875555556,2.72325061728
3.6,-0.133362473999,0.128053333333,2.49466864198
3.65,-0.122935273999,0.239490222222,1.83466888889
3.7,-0.108117673999,0.315407555556,1.00096716049
3.75,-0.0897328739993,0.345744,0.0146516049383
3.8,-0.0713480739993,0.321352888889,-1.04585358025
3.85,-0.0551584739993,0.238270666667,-2.00422098765
3.9,-0.0452800739993,0.104576888889,-2.57792024691
3.95,-0.0441824739993,-0.0432942222222,-2.61196617284
4,-0.0504936739993,-0.174091555556,-2.20883530864
4.05,-0.0628416739993,-0.274095111111,-1.51614469136
4.1,-0.0793056739993,-0.335072888889,-0.585810123457
4.15,-0.0985136739993,-0.341475555556,0.519158024691
4.2,-0.116349673999,-0.281107555556,1.56153925926
4.25,-0.128697673999,-0.170280444444,2.26659481481
4.3,-0.134185673999,-0.0367391111111,2.54649975309
4.35,-0.132539273999,0.100918222222,2.41006197531
4.4,-0.123209673999,0.218300444444,1.90902790123
4.45,-0.109489673999,0.303212,1.11165876543
4.5,-0.0911048739993,0.341170666667,0.0590298765432
4.55,-0.0724456739993,0.311596444444,-1.03586
4.6,-0.0576280739993,0.22638,-1.8897182716
4.65,-0.0485728739993,0.107473333333,-2.38787283951
4.7,-0.0463776739993,-0.0259155555556,-2.52456469136
4.75,-0.0510424739993,-0.159914222222,-2.26676419753
4.8,-0.0631160739993,-0.271808444444,-1.56153925926
4.85,-0.0804032739993,-0.331566666667,-0.523223209877
4.9,-0.0993368739993,-0.323639555556,0.533132098765
4.95,-0.114703273999,-0.265253333333,1.35311382716
5,-0.126228073999,-0.18522,2.04360246914
5.05,-0.135557673999,-0.0568617777778,2.55022617284
5.1,-0.133088073999,0.0939057777778,2.52117703704
5.15,-0.124856073999,0.218757777778,1.9609437037
5.2,-0.109489673999,0.302602222222,1.07363234568
5.25,-0.0922024739993,0.328822666667,0.0850301234568
5.3,-0.0749152739993,0.309157333333,-0.867070123457
5.35,-0.0592744739993,0.239337777778,-1.72058962963
5.4,-0.0491216739993,0.126224,-2.29937037037
5.45,-0.0458288739993,-0.00746977777778,-2.4748508642
5.5,-0.0499448739993,-0.139181777778,-2.21959111111
5.55,-0.0609208739993,-0.243758666667,-1.61006740741
5.6,-0.0760128739993,-0.307632888889,-0.788222469136
5.65,-0.0933000739993,-0.327755555556,0.168535802469
5.7,-0.110861673999,-0.29498,1.18567901235
5.75,-0.125404873999,-0.202903555556,2.02996716049
5.8,-0.132813673999,-0.0722586666667,2.43343679012
5.85,-0.132539273999,0.0606728888889,2.36500617284
5.9,-0.125953673999,0.176530666667,1.96314567901
5.95,-0.113880073999,0.265710666667,1.3139017284
6,-0.0979648739993,0.317084444444,0.444121481481
6.05,-0.0801288739993,0.317389333333,-0.571751358025
6.1,-0.0636648739993,0.257631111111,-1.51953234568
6.15,-0.0524144739993,0.151682222222,-2.15903679012
6.2,-0.0477496739993,0.0245435555556,-2.39964493827
6.25,-0.0502192739993,-0.100460888889,-2.30258864198
6.3,-0.0579024739993,-0.217843111111,-1.87218716049
6.35,-0.0729944739993,-0.306260888889,-1.03552123457
6.4,-0.0913792739993,-0.331719111111,0.0298113580247
6.45,-0.108666473999,-0.297266666667,1.00587925926
6.5,-0.122386473999,-0.224093333333,1.81586740741
6.55,-0.132813673999,-0.108997777778,2.41378839506
6.6,-0.134460073999,0.0323182222222,2.6237382716
6.65,-0.129795273999,0.175768444444,2.30631506173
6.7,-0.115526473999,0.286290666667,1.46448296296
6.75,-0.0982392739993,0.331414222222,0.388733333333
6.8,-0.0801288739993,0.320285777778,-0.622227407407
6.85,-0.0644880739993,0.262356888889,-1.47523876543
6.9,-0.0524144739993,0.166316888889,-2.13320592593
6.95,-0.0463776739993,0.0371964444444,-2.48204962963
7,-0.0482984739993,-0.100765777778,-2.38711061728
7.05,-0.0573536739993,-0.218757777778,-1.87345753086
7.1,-0.0716224739993,-0.300315555556,-1.05178197531
7.15,-0.0894584739993,-0.330956888889,-0.0563197530864
7.2,-0.107020073999,-0.305498666667,0.93982
7.25,-0.121837673999,-0.232020444444,1.80629728395
7.3,-0.131990473999,-0.115705333333,2.41522814815
7.35,-0.134734473999,0.0286595555556,2.56631753086
7.4,-0.128697673999,0.164030222222,2.19138888889
7.45,-0.116624073999,0.261747111111,1.46668493827
7.5,-0.100708873999,0.314950222222,0.594363950617
7.55,-0.0834216739993,0.322724888889,-0.33486962963
7.6,-0.0666832739993,0.283851555556,-1.28747802469
7.65,-0.0526888739993,0.190250666667,-2.10991580247
7.7,-0.0458288739993,0.0556422222222,-2.53057777778
7.75,-0.0469264739993,-0.0855213333333,-2.43216641975
7.8,-0.0554328739993,-0.204275555556,-1.91902148148
7.85,-0.0688784739993,-0.285985777778,-1.15934
7.9,-0.0856168739993,-0.326078666667,-0.236373580247
7.95,-0.103452873999,-0.314645333333,0.784665432099
8,-0.119368073999,-0.247569777778,1.75370395062
8.05,-0.130892873999,-0.123175111111,2.35594419753
8.1,-0.131990473999,0.0131102222222,2.41421185185
8.15,-0.128423273999,0.129882666667,2.13820271605
8.2,-0.118819273999,0.234916888889,1.60574814815
8.25,-0.103727273999,0.305956,0.737746419753
8.3,-0.0856168739993,0.317541777778,-0.31039382716
8.35,-0.0694272739993,0.269216888889,-1.24597925926
8.4,-0.0570792739993,0.179427111111,-1.88641530864
8.45,-0.0507680739993,0.0682951111111,-2.22094617284
8.5,-0.0499448739993,-0.0518311111111,-2.28370246914
8.55,-0.0557072739993,-0.173176888889,-2.00345876543
8.6,-0.0680552739993,-0.271656,-1.2923054321
8.65,-0.0853424739993,-0.314950222222,-0.299553333333
8.7,-0.102080873999,-0.298638666667,0.669061728395
8.75,-0.116624073999,-0.241472,1.49395555556
8.8,-0.127874473999,-0.143297777778,2.1344762963
8.85,-0.132264873999,-0.0152444444444,2.44131308642
8.9,-0.129795273999,0.120278666667,2.28649728395
8.95,-0.119368073999,0.234307111111,1.65817209877
9,-0.104001673999,0.296199555556,0.773824938272
9.05,-0.0878120739993,0.309767111111,-0.119330123457
9.1,-0.0716224739993,0.283089333333,-0.985045185185
9.15,-0.0576280739993,0.210068444444,-1.77801037037
9.2,-0.0488472739993,0.0961924444444,-2.32706444444
9.25,-0.0469264739993,-0.0414648888889,-2.43758666667
9.3,-0.0535120739993,-0.168451111111,-2.06502938272
9.35,-0.0653112739993,-0.260527555556,-1.36971333333
9.4,-0.0812264739993,-0.310986666667,-0.505607407407
9.45,-0.0982392739993,-0.313883111111,0.435144197531
9.5,-0.114428873999,-0.269216888889,1.38131604938
9.55,-0.127600073999,-0.169060888889,2.13786395062
9.6,-0.132813673999,-0.0355195555556,2.4463945679
9.65,-0.130892873999,0.09604,2.28124641975
