"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,-0.125076393719,0.290559111111,0.446357333333
0.1,-0.111630793719,0.315864888889,0.274704888889
0.15,-0.0946179937192,0.337877866667,-0.135675555556
0.2,-0.0759587937192,0.322572444444,-0.892867111111
0.25,-0.0597691937192,0.250923555556,-1.73051545679
0.3,-0.0490675937192,0.135828,-2.28763214815
0.35,-0.0457747937192,0.00609777777778,-2.46748271605
0.4,-0.0485187937192,-0.123022666667,-2.31029555556
0.45,-0.0583971937192,-0.239642666667,-1.78207555556
0.5,-0.0740379937192,-0.317541777778,-0.885617530864
0.55,-0.0926971937192,-0.335835111111,0.192418765432
0.6,-0.109984393719,-0.295437333333,1.21481283951
0.65,-0.124253193719,-0.205037777778,2.01082691358
0.7,-0.131936393719,-0.0794235555556,2.4453782716
0.75,-0.132485193719,0.0554897777778,2.47840790123
0.8,-0.126173993719,0.183848,2.11474320988
0.85,-0.113002793719,0.283241777778,1.36276864198
0.9,-0.0957155937192,0.331414222222,0.350114074074
0.95,-0.0773307937192,0.319218666667,-0.697602716049
1,-0.0616899937192,0.254277333333,-1.58466
1.05,-0.0504395937192,0.150615111111,-2.21290049383
1.1,-0.0455003937192,0.0202751111111,-2.50533975309
1.15,-0.0479699937192,-0.118296888889,-2.35780740741
1.2,-0.0583971937192,-0.23324,-1.78529382716
1.25,-0.0729403937192,-0.307632888889,-0.931350864198
1.3,-0.0910507937192,-0.333396,0.0889259259259
1.35,-0.108886793719,-0.297876444444,1.09158691358
1.4,-0.122606793719,-0.216013777778,1.90030469136
1.45,-0.131936393719,-0.0977168888889,2.43123481481
1.5,-0.133582793719,0.0454284444444,2.5208382716
1.55,-0.126722793719,0.175006222222,2.1292254321
1.6,-0.114649193719,0.271198666667,1.40325111111
1.65,-0.0979107937192,0.323487111111,0.465463703704
1.7,-0.0800747937192,0.321048,-0.546174567901
1.75,-0.0636107937192,0.264948444444,-1.46109530864
1.8,-0.0518115937192,0.164792444444,-2.12668469136
1.85,-0.0460491937192,0.0379586666667,-2.4363162963
1.9,-0.0476955937192,-0.0958875555556,-2.33231530864
1.95,-0.0564763937192,-0.210830666667,-1.84457777778
2,-0.0701963937192,-0.290864,-1.07812098765
2.05,-0.0872091937192,-0.327145777778,-0.109929382716
2.1,-0.105319593719,-0.305346222222,0.918901234568
2.15,-0.120137193719,-0.227447111111,1.76742395062
2.2,-0.129466793719,-0.113571111111,2.27099876543
2.25,-0.131936393719,0.0140248888889,2.40921506173
2.3,-0.128094793719,0.141011111111,2.18850938272
2.35,-0.117118793719,0.248332,1.59524641975
2.4,-0.101477993719,0.312663555556,0.717589876543
2.45,-0.0836419937192,0.324401777778,-0.279481481481
2.5,-0.0669035937192,0.281869777778,-1.22751654321
2.55,-0.0540067937192,0.198482666667,-2.05300320988
2.6,-0.0446771937192,0.0646364444444,-2.55894938272
2.65,-0.0468723937192,-0.0838444444444,-2.47942419753
2.7,-0.0545555937192,-0.202903555556,-1.92969259259
2.75,-0.0685499937192,-0.286443111111,-1.11038839506
2.8,-0.0852883937192,-0.318456444444,-0.167434814815
2.85,-0.102301193719,-0.302297333333,0.760104938272
2.9,-0.117393193719,-0.238728,1.58525283951
2.95,-0.127820393719,-0.135065777778,2.18334320988
3,-0.131936393719,-0.00640266666667,2.43242049383
3.05,-0.128643593719,0.125766666667,2.25406049383
3.1,-0.118490793719,0.236441333333,1.66139037037
3.15,-0.103124393719,0.303059555556,0.791864197531
3.2,-0.0861115937192,0.318608888889,-0.17319382716
