"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,-0.124066787422,0.401843555556,-2.12900523457
0.1,-0.101017187422,0.311139111111,-2.56399698765
0.15,-0.0867483874222,0.171591466667,-3.12206222222
0.2,-0.0818091874222,-0.00716488888889,-3.54191116049
0.25,-0.0872971874222,-0.202751111111,-3.5462642963
0.3,-0.102663587422,-0.382483111111,-3.04978661728
0.35,-0.127085187422,-0.523646666667,-2.1514145679
0.4,-0.157269187422,-0.608558222222,-0.985892098765
0.45,-0.190745987422,-0.625784444444,0.270504197531
0.5,-0.222576387422,-0.575935111111,1.42721876543
0.55,-0.250016387422,-0.477760888889,2.4500362963
0.6,-0.272517187422,-0.326840888889,3.32625308642
0.65,-0.284590787422,-0.132016888889,3.8748837037
0.7,-0.286237187422,0.0783564444444,3.97575111111
0.75,-0.276907587422,0.286900444444,3.55619012346
0.8,-0.256053187422,0.458095555556,2.61306716049
0.85,-0.227515587422,0.553525777778,1.5170762963
0.9,-0.198977987422,0.600021333333,0.580898024691
0.95,-0.166324387422,0.606881333333,-0.188946419753
1,-0.135317187422,0.571819111111,-0.923643950617
1.05,-0.109797987422,0.511146222222,-1.83356790123
1.1,-0.0897667874222,0.498950666667,-4.44909111111
1.15,-0.0346123874222,0.0557946666667,-6.58424493827
1.2,-0.0840043874222,-0.391324888889,-4.59611530864
1.25,-0.0988219874222,-0.413886666667,-2.14548617284
1.3,-0.119676387422,-0.492243111111,-1.44779876543
1.35,-0.146567587422,-0.561148,-0.915005432099
1.4,-0.177849187422,-0.603832444444,-0.150242469136
1.45,-0.209405187422,-0.587368444444,0.908060740741
1.5,-0.238765987422,-0.513585333333,2.0047291358
1.55,-0.262913187422,-0.384312444444,3.00967679012
1.6,-0.279651587422,-0.200464444444,3.70507753086
1.65,-0.284041987422,0.00975644444444,3.87124197531
1.7,-0.277730787422,0.204123111111,3.59150641975
1.75,-0.263187587422,0.382025777778,2.95860790123
1.8,-0.237668387422,0.514347555556,1.99397333333
1.85,-0.209130787422,0.585539111111,0.900015061728
1.9,-0.177300387422,0.605661777778,-0.242640740741
1.95,-0.146018787422,0.562672444444,-1.39334222222
2,-0.118578787422,0.460382222222,-2.40218567901
2.05,-0.0982731874222,0.312968444444,-3.17846666667
2.1,-0.0859251874222,0.131559555556,-3.66069925926
2.15,-0.0842787874222,-0.0687524444444,-3.74767728395
2.2,-0.0930595874222,-0.261899555556,-3.38418197531
2.25,-0.111718787422,-0.424252888889,-2.61594666667
2.3,-0.137786787422,-0.532640888889,-1.61176123457
2.35,-0.167147587422,-0.586453777778,-0.548291851852
2.4,-0.198429187422,-0.587368444444,0.519412098765
2.45,-0.228064387422,-0.533708,1.55891382716
2.5,-0.253857987422,-0.427911555556,2.50804987654
2.55,-0.272517187422,-0.278211111111,3.31261777778
2.6,-0.283493187422,-0.086436,3.83380839506
2.65,-0.282121187422,0.125766666667,3.86209530864
2.7,-0.270321987422,0.323639555556,3.33599259259
2.75,-0.247821187422,0.476693777778,2.3888891358
2.8,-0.220106787422,0.568465333333,1.26215530864
2.85,-0.188825187422,0.603527555556,0.101714320988
2.9,-0.157269187422,0.576849777778,-1.01155358025
2.95,-0.129005987422,0.496511555556,-1.9894
3,-0.105956387422,0.371812,-2.80785728395
3.05,-0.0903155874222,0.209001333333,-3.4263582716
3.1,-0.0837299874222,0.016464,-3.71955975309
3.15,-0.0883947874222,-0.181866222222,-3.56804691358
3.2,-0.102937987422,-0.357329777778,-3.00222395062
3.25,-0.125713187422,-0.493462666667,-2.1366782716
3.3,-0.154250787422,-0.579136444444,-1.0643162963
3.35,-0.186081187422,-0.603832444444,0.103492839506
3.4,-0.217088387422,-0.567398222222,1.24360790123
3.45,-0.245077187422,-0.474102222222,2.26125925926
3.5,-0.266205987422,-0.334768,3.09894148148
3.55,-0.280200387422,-0.155645777778,3.68110987654
3.6,-0.283218787422,0.0528982222222,3.80289604938
3.65,-0.274163587422,0.247264888889,3.4084037037
3.7,-0.256876387422,0.405502222222,2.69115259259
3.75,-0.232180387422,0.524104,1.75743037037
3.8,-0.202270787422,0.587673333333,0.676345185185
3.85,-0.170989187422,0.592551555556,-0.435567654321
3.9,-0.140805187422,0.540872888889,-1.49531061728
3.95,-0.115285987422,0.442546222222,-2.51219975309
4,-0.0941571874222,0.287357777778,-3.40459259259
4.05,-0.0842787874222,0.0835395555556,-3.85659037037
4.1,-0.0856507874222,-0.125614222222,-3.70194395062
4.15,-0.0982731874222,-0.305193777778,-3.09733234568
4.2,-0.118029987422,-0.441021777778,-2.29750716049
4.25,-0.143823587422,-0.537214222222,-1.39757679012
4.3,-0.173458787422,-0.586911111111,-0.356211851852
4.35,-0.204740387422,-0.579898666667,0.816255308642
4.4,-0.234375587422,-0.504133777778,1.94671555556
4.45,-0.257425187422,-0.372879111111,2.80658691358
4.5,-0.272791587422,-0.209763555556,3.33997308642
4.55,-0.279102787422,-0.0277448888889,3.5704182716
4.6,-0.275809987422,0.159152,3.47929037037
4.65,-0.262913187422,0.335987555556,3.00459530864
4.7,-0.240686787422,0.475779111111,2.15497160494
4.75,-0.212972387422,0.559623555556,1.0917562963
4.8,-0.182513987422,0.586758666667,-0.0409059259259
4.85,-0.152055587422,0.55566,-1.16891012346
4.9,-0.124615587422,0.46648,-2.18893283951
4.95,-0.103212387422,0.325926222222,-2.9508162963
5,-0.0908643874222,0.155340888889,-3.35640320988
5.05,-0.0878459874222,-0.0185982222222,-3.51215061728
5.1,-0.0922363874222,-0.201684,-3.45007185185
5.15,-0.107877187422,-0.380653777778,-2.9735982716
5.2,-0.131749987422,-0.522427111111,-1.99134790123
5.25,-0.163305987422,-0.592399111111,-0.715896049383
5.3,-0.194038787422,-0.589045333333,0.503066666667
5.35,-0.223948387422,-0.535232444444,1.57559802469
5.4,-0.249741987422,-0.426996888889,2.50533975309
5.45,-0.268401187422,-0.275924444444,3.20590666667
5.5,-0.278553987422,-0.0942106666667,3.59980617284
5.55,-0.278279587422,0.0989364444444,3.61564345679
5.6,-0.268401187422,0.284004,3.21911851852
5.65,-0.248644387422,0.437668,2.42733901235
5.7,-0.222301987422,0.536452,1.39639111111
5.75,-0.192666787422,0.577916888889,0.316068148148
5.8,-0.162482787422,0.566026222222,-0.737661728395
5.85,-0.134219587422,0.504133777778,-1.76615358025
5.9,-0.109797987422,0.387361333333,-2.7044491358
5.95,-0.0933339874222,0.221196888889,-3.3492891358
6,-0.0870227874222,0.0355195555556,-3.59845111111
6.05,-0.0897667874222,-0.152139555556,-3.49182469136
6.1,-0.102663587422,-0.327298222222,-3.02940987654
6.15,-0.123792387422,-0.469071555556,-2.22450320988
6.2,-0.151506787422,-0.561757777778,-1.1424017284
6.25,-0.182788387422,-0.587520888889,0.0448864197531
6.3,-0.212697987422,-0.552306222222,1.14206296296
6.35,-0.239863587422,-0.467394666667,2.09619580247
6.4,-0.261266787422,-0.336597333333,2.8775582716
6.45,-0.274986787422,-0.169975555556,3.40772617284
6.5,-0.279102787422,0.0173786666667,3.6047182716
6.55,-0.273340387422,0.206257333333,3.40848839506
6.6,-0.257699587422,0.374860888889,2.80853481481
6.65,-0.234101187422,0.500627555556,1.88260419753
6.7,-0.205289187422,0.569532444444,0.785935802469
6.75,-0.174830787422,0.579593777778,-0.339273580247
6.8,-0.145195587422,0.534012888889,-1.41781802469
6.85,-0.119127587422,0.432789777778,-2.36585308642
6.9,-0.100193987422,0.287357777778,-3.07243308642
6.95,-0.0894923874222,0.116315111111,-3.5159617284
7,-0.0872971874222,-0.0792711111111,-3.58490049383
7.05,-0.0979987874222,-0.262661777778,-3.18998469136
7.1,-0.115285987422,-0.408703555556,-2.50457753086
7.15,-0.139981987422,-0.521055111111,-1.59507703704
7.2,-0.169617187422,-0.577612,-0.479607160494
7.25,-0.200349987422,-0.571361777778,0.690996790123
7.3,-0.229161987422,-0.504133777778,1.76318938272
7.35,-0.252760387422,-0.386904,2.63551037037
7.4,-0.269498787422,-0.228666666667,3.22148987654
7.45,-0.276084387422,-0.0542702222222,3.5159617284
7.5,-0.275809987422,0.135828,3.46938148148
7.55,-0.262089987422,0.313730666667,2.9598782716
7.6,-0.242058787422,0.442241333333,2.17656790123
7.65,-0.216539587422,0.533250666667,1.27782320988
7.7,-0.187178787422,0.578831555556,0.186998518519
7.75,-0.155897187422,0.558861333333,-1.02764493827
7.8,-0.128457187422,0.471205777778,-2.13041111111
7.85,-0.106779587422,0.332938666667,-2.93624938272
7.9,-0.0938827874222,0.162048444444,-3.36842938272
7.95,-0.0903155874222,-0.017836,-3.4453291358
8,-0.0958035874222,-0.193909333333,-3.2147145679
8.05,-0.110346787422,-0.351994222222,-2.67006444444
8.1,-0.132573187422,-0.471968,-1.85846716049
8.15,-0.159464387422,-0.544074222222,-0.885532839506
8.2,-0.189099587422,-0.562824888889,0.151936296296
8.25,-0.217911587422,-0.527610222222,1.17229777778
8.3,-0.243705187422,-0.443308444444,2.13642419753
8.35,-0.264010787422,-0.312663555556,3.02280395062
8.4,-0.277181987422,-0.131712,3.64740271605
8.45,-0.278279587422,0.0736306666667,3.76139728395
8.5,-0.269498787422,0.270131555556,3.28966641975
8.55,-0.249193187422,0.420746666667,2.39024419753
8.6,-0.224771587422,0.510384,1.39639111111
8.65,-0.196782787422,0.558404,0.41287037037
8.7,-0.166873187422,0.554135555556,-0.60368
8.75,-0.139158787422,0.496206666667,-1.57237975309
8.8,-0.115560387422,0.393154222222,-2.44182123457
8.85,-0.0979987874222,0.245588,-3.13527407407
8.9,-0.0897667874222,0.0673804444444,-3.52265234568
8.95,-0.0908643874222,-0.121040888889,-3.53789679012
9,-0.101840387422,-0.305651111111,-3.09360592593
9.05,-0.123243587422,-0.448491555556,-2.23170197531
9.1,-0.149037187422,-0.535537333333,-1.18279950617
9.15,-0.178946787422,-0.567093333333,-0.104932592593
9.2,-0.208033187422,-0.542549777778,0.905435308642
9.25,-0.234924387422,-0.471968,1.82077950617
9.3,-0.256601987422,-0.360988444444,2.69479432099
