"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,-0.0651827446299,-0.216776,1.70280444444
0.1,-0.0783539446299,-0.144517333333,2.04580444444
0.15,-0.0846651446299,-0.0320133333333,2.43845051852
0.2,-0.0832931446299,0.111132,2.55547703704
0.25,-0.0734147446299,0.255192,1.98143901235
0.3,-0.0555787446299,0.343609777778,0.655849876543
0.35,-0.0347243446299,0.333853333333,-0.966074320988
0.4,-0.0182603446299,0.232172888889,-2.28268617284
0.45,-0.00947954462987,0.0774417777778,-2.95005407407
0.5,-0.0100283446299,-0.0916191111111,-2.89263333333
0.55,-0.0193579446299,-0.240252444444,-2.12676938272
0.6,-0.0363707446299,-0.330042222222,-0.776196296296
0.65,-0.0564019446299,-0.326993333333,0.767557777778
0.7,-0.0728659446299,-0.236898666667,1.97229234568
0.75,-0.0816467446299,-0.103204888889,2.58842197531
0.8,-0.0832931446299,0.0405502222222,2.69598
0.85,-0.0778051446299,0.184000444444,2.30191111111
0.9,-0.0640851446299,0.299096,1.27037037037
0.95,-0.0443283446299,0.332938666667,-0.21138962963
1,-0.0264923446299,0.271198666667,-1.56983901235
1.05,-0.0149675446299,0.151072444444,-2.40345604938
1.1,-0.0108515446299,0.00990888888889,-2.70063802469
1.15,-0.0135955446299,-0.137352444444,-2.48340469136
1.2,-0.0251203446299,-0.264643555556,-1.65419160494
1.25,-0.0429563446299,-0.324859111111,-0.345201975309
1.3,-0.0613411446299,-0.300163111111,1.01350148148
1.35,-0.0756099446299,-0.208696444444,2.06579160494
1.4,-0.0835675446299,-0.0777466666667,2.70292469136
1.45,-0.0846651446299,0.0807955555556,2.81107555556
1.5,-0.0756099446299,0.235069333333,2.17682197531
1.55,-0.0585971446299,0.32928,0.865037530864
1.6,-0.0385659446299,0.330499555556,-0.668384197531
1.65,-0.0221019446299,0.248484444444,-1.92562740741
1.7,-0.0119491446299,0.117382222222,-2.69022098765
1.75,-0.00920514462987,-0.0420746666667,-2.88035308642
1.8,-0.0160651446299,-0.19894,-2.37212024691
1.85,-0.0308827446299,-0.309767111111,-1.17975061728
1.9,-0.0509139446299,-0.332481333333,0.353671111111
1.95,-0.0682011446299,-0.262509333333,1.66316888889
2,-0.0789027446299,-0.142992888889,2.46274
2.05,-0.0832931446299,0.001372,2.77152469136
2.1,-0.0794515446299,0.155950666667,2.49551555556
2.15,-0.0668291446299,0.282936888889,1.49988395062
2.2,-0.0476211446299,0.329432444444,0.00575901234568
2.25,-0.0295107446299,0.278058666667,-1.39774617284
2.3,-0.0174371446299,0.165402222222,-2.29030839506
2.35,-0.0122235446299,0.0272875555556,-2.6374582716
2.4,-0.0144187446299,-0.116772444444,-2.46968469136
2.45,-0.0242971446299,-0.244063555556,-1.71813358025
2.5,-0.0413099446299,-0.312053777778,-0.461821975309
2.55,-0.0594203446299,-0.292845777778,0.873083209877
2.6,-0.0731403446299,-0.209306222222,1.89750987654
2.65,-0.0816467446299,-0.0873506666667,2.51880567901
2.7,-0.0830187446299,0.0599106666667,2.65820765432
2.75,-0.0758843446299,0.206104888889,2.14472395062
2.8,-0.0602435446299,0.301992444444,1.01511061728
2.85,-0.0421331446299,0.316932,-0.355619012346
2.9,-0.0256691446299,0.259612888889,-1.59812592593
2.95,-0.0138699446299,0.143297777778,-2.48967185185
3,-0.00975394462987,-0.0103662222222,-2.83385753086
3.05,-0.0144187446299,-0.170737777778,-2.44825777778
3.1,-0.0286875446299,-0.286595555556,-1.35811061728
3.15,-0.0467979446299,-0.319066222222,0.0392120987654
3.2,-0.0638107446299,-0.274095111111,1.29433802469
3.25,-0.0761587446299,-0.175158666667,2.21205358025
3.3,-0.0827443446299,-0.0390257777778,2.72409753086
3.35,-0.0813723446299,0.121193333333,2.62551679012
3.4,-0.0698475446299,0.258698222222,1.74396444444
3.45,-0.0520115446299,0.318761333333,0.340882716049
3.5,-0.0341755446299,0.290559111111,-1.05923481481
3.55,-0.0204555446299,0.197110666667,-2.11262592593
3.6,-0.0127723446299,0.0600631111111,-2.66837061728
3.65,-0.0135955446299,-0.094668,-2.59375753086
3.7,-0.0229251446299,-0.229276444444,-1.82857111111
3.75,-0.0393891446299,-0.298791111111,-0.583354074074
3.8,-0.0564019446299,-0.286443111111,0.683035802469
3.85,-0.0701219446299,-0.217690666667,1.68671308642
3.9,-0.0797259446299,-0.106406222222,2.37169679012
3.95,-0.0821955446299,0.0362817777778,2.59638296296
4,-0.0764331446299,0.181256444444,2.1667437037
4.05,-0.0621643446299,0.281412444444,1.11199753086
4.1,-0.0446027446299,0.300772888889,-0.168535802469
4.15,-0.0295107446299,0.254734666667,-1.28976469136
4.2,-0.0177115446299,0.164182666667,-2.1873237037
4.25,-0.0108515446299,0.0242386666667,-2.71046222222
4.3,-0.0138699446299,-0.139486666667,-2.49026469136
4.35,-0.0267667446299,-0.260527555556,-1.50234
4.4,-0.0437795446299,-0.299248444444,-0.24137037037
4.45,-0.0591459446299,-0.274552444444,0.880620740741
4.5,-0.0725915446299,-0.2058,1.84889703704
4.55,-0.0819211446299,-0.085064,2.59824617284
4.6,-0.0832931446299,0.078204,2.75399358025
4.65,-0.0736891446299,0.229733777778,2.04842987654
4.7,-0.0569507446299,0.3087,0.745029876543
4.75,-0.0393891446299,0.305956,-0.663980246914
4.8,-0.0237483446299,0.233849777778,-1.87845432099
4.85,-0.0135955446299,0.103052444444,-2.67294395062
4.9,-0.0116747446299,-0.0632644444444,-2.74992839506
4.95,-0.0207299446299,-0.209458666667,-2.00057925926
5,-0.0360963446299,-0.282327111111,-0.792457037037
5.05,-0.0520115446299,-0.282784444444,0.378316296296
5.1,-0.0657315446299,-0.238118222222,1.40579185185
5.15,-0.0780795446299,-0.138876888889,2.26083580247
5.2,-0.0819211446299,0.00807955555556,2.61577728395
5.25,-0.0772563446299,0.154578666667,2.25177382716
5.3,-0.0646339446299,0.259308,1.28722395062
5.35,-0.0481699446299,0.292236,0.078762962963
5.4,-0.0328035446299,0.26068,-1.03204888889
5.45,-0.0204555446299,0.181408888889,-1.94171876543
5.5,-0.0127723446299,0.0570142222222,-2.5414182716
5.55,-0.0130467446299,-0.098784,-2.52304024691
5.6,-0.0237483446299,-0.229733777778,-1.75666814815
5.65,-0.0393891446299,-0.289339555556,-0.604696296296
5.7,-0.0550299446299,-0.287815111111,0.569464691358
5.75,-0.0701219446299,-0.231105777778,1.68290197531
5.8,-0.0808235446299,-0.111741777778,2.53083185185
5.85,-0.0832931446299,0.0481724444444,2.7492508642
5.9,-0.0758843446299,0.202293777778,2.11965530864
5.95,-0.0594203446299,0.282327111111,0.95438691358
6,-0.0448771446299,0.294217777778,-0.247637530864
6.05,-0.0286875446299,0.259003111111,-1.45381185185
6.1,-0.0155163446299,0.146346666667,-2.48619950617
6.15,-0.0114003446299,-0.0198177777778,-2.82420271605
6.2,-0.0179859446299,-0.177292888889,-2.26346123457
6.25,-0.0322547446299,-0.268912,-1.14113135802
6.3,-0.0476211446299,-0.292845777778,0.0934992592593
6.35,-0.0638107446299,-0.255801777778,1.2448782716
6.4,-0.0756099446299,-0.159761777778,2.14286074074
6.45,-0.0816467446299,-0.0221044444444,2.55302098765
6.5,-0.0783539446299,0.125309333333,2.28666666667
6.55,-0.0671035446299,0.230496,1.45897802469
6.6,-0.0528347446299,0.278058666667,0.402453333333
6.65,-0.0374683446299,0.273332888889,-0.729616049383
6.7,-0.0229251446299,0.205342666667,-1.80299432099
6.75,-0.0141443446299,0.0766795555556,-2.47154790123
6.8,-0.0144187446299,-0.0721062222222,-2.4595217284
6.85,-0.0226507446299,-0.194519111111,-1.84415432099
6.9,-0.0358219446299,-0.270131555556,-0.861226419753
6.95,-0.0520115446299,-0.286595555556,0.289305679012
7,-0.0668291446299,-0.242081777778,1.43314716049
7.05,-0.0789027446299,-0.134913333333,2.32765728395
7.1,-0.0824699446299,0.0173786666667,2.61154271605
7.15,-0.0764331446299,0.157475111111,2.18791654321
7.2,-0.0646339446299,0.252295555556,1.32008419753
7.25,-0.0495419446299,0.299553333333,0.172008148148
7.3,-0.0319803446299,0.278516,-1.13960691358
7.35,-0.0182603446299,0.179122222222,-2.25448395062
7.4,-0.0116747446299,0.026068,-2.74611728395
7.45,-0.0155163446299,-0.131254666667,-2.42954098765
7.5,-0.0270411446299,-0.241319555556,-1.51309580247
7.55,-0.0421331446299,-0.290559111111,-0.341475555556
7.6,-0.0583227446299,-0.279125777778,0.908484197531
7.65,-0.0731403446299,-0.195128888889,1.99744567901
7.7,-0.0802747446299,-0.0567093333333,2.55166592593
7.75,-0.0791771446299,0.0913142222222,2.3983745679
7.8,-0.0695731446299,0.206714666667,1.67621135802
7.85,-0.0561275446299,0.266930222222,0.69286
7.9,-0.0413099446299,0.280955111111,-0.430994320988
7.95,-0.0253947446299,0.228514222222,-1.59770246914
8,-0.0155163446299,0.110674666667,-2.46451851852
8.05,-0.0122235446299,-0.0506115555556,-2.60832444444
8.1,-0.0221019446299,-0.184000444444,-1.98762148148
8.15,-0.0330779446299,-0.262204444444,-0.990973580247
8.2,-0.0500907446299,-0.289796888889,0.189878024691
8.25,-0.0651827446299,-0.243453777778,1.34625382716
8.3,-0.0767075446299,-0.142383111111,2.18630740741
8.35,-0.0810979446299,-0.00243911111111,2.49492271605
8.4,-0.0767075446299,0.133236444444,2.18647679012
