"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,-0.053196533022,0.130187555556,-1.73746014815
0.1,-0.044141333022,0.0541177777778,-1.99780985185
0.15,-0.042769333022,-0.0573496,-2.23920562963
0.2,-0.048806133022,-0.186287111111,-2.15363348148
0.25,-0.062526133022,-0.298028888889,-1.52634153086
0.3,-0.080910933022,-0.355043111111,-0.510079111111
0.35,-0.100393333022,-0.352756444444,0.614605185185
0.4,-0.118778133022,-0.288272444444,1.61853654321
0.45,-0.131126133022,-0.176988,2.30546814815
0.5,-0.137162933022,-0.0440564444444,2.64313259259
0.55,-0.136065333022,0.100460888889,2.61433753086
0.6,-0.127010133022,0.237203555556,2.11245654321
0.65,-0.110546133022,0.331414222222,1.16840197531
0.7,-0.091063733022,0.360988444444,0.0401437037037
0.75,-0.072130133022,0.331719111111,-1.03213358025
0.8,-0.055940533022,0.251228444444,-1.93477407407
0.85,-0.045238933022,0.127900888889,-2.55437604938
0.9,-0.041946133022,-0.0222568888889,-2.7334982716
0.95,-0.047708533022,-0.167079111111,-2.40303259259
1,-0.060056533022,-0.279125777778,-1.66655654321
1.05,-0.077618133022,-0.342695111111,-0.69201308642
1.1,-0.096551733022,-0.350622222222,0.358921975309
1.15,-0.114662133022,-0.306260888889,1.38233234568
1.2,-0.129479733022,-0.206867111111,2.23974765432
1.25,-0.137162933022,-0.0657035555556,2.69979111111
1.3,-0.136339733022,0.0843017777778,2.65482
1.35,-0.128107733022,0.219062666667,2.13464567901
1.4,-0.112741333022,0.312511111111,1.25063728395
1.45,-0.094630933022,0.351384444444,0.184203703704
1.5,-0.075148533022,0.330347111111,-0.87808
1.55,-0.059507733022,0.256411555556,-1.77064222222
1.6,-0.047982933022,0.143297777778,-2.39795111111
1.65,-0.043866933022,0.000914666666667,-2.63398592593
1.7,-0.047982933022,-0.139791555556,-2.40379481481
1.75,-0.058958933022,-0.255039555556,-1.78385407407
1.8,-0.075148533022,-0.328670222222,-0.886295061728
1.85,-0.093807733022,-0.350927111111,0.182763950617
1.9,-0.112741333022,-0.312206222222,1.27147135802
1.95,-0.127558933022,-0.214184444444,2.13134271605
2,-0.135516533022,-0.0815577777778,2.58334049383
2.05,-0.136065333022,0.0615875555556,2.60222666667
2.1,-0.128930933022,0.194366666667,2.21484839506
2.15,-0.115485333022,0.297419111111,1.4648217284
2.2,-0.097374933022,0.353671111111,0.421170123457
2.25,-0.077343733022,0.344372,-0.724365185185
2.3,-0.060330933022,0.273028,-1.69594444444
2.35,-0.048531733022,0.161133777778,-2.34984641975
2.4,-0.043318133022,0.0251533333333,-2.65812296296
2.45,-0.045513333022,-0.120583555556,-2.55259753086
2.5,-0.055940533022,-0.250313777778,-1.96636395062
2.55,-0.072404533022,-0.334768,-0.978185185185
2.6,-0.092161333022,-0.354738222222,0.169382716049
2.65,-0.110546133022,-0.310986666667,1.18864320988
2.7,-0.124814933022,-0.224550666667,1.95196641975
2.75,-0.134144533022,-0.107016,2.46180839506
2.8,-0.136614133022,0.0343,2.62822691358
2.85,-0.130851733022,0.175920888889,2.32147481481
2.9,-0.117680533022,0.286138222222,1.56221679012
2.95,-0.099844533022,0.341323111111,0.558624197531
3,-0.081459733022,0.342542666667,-0.491040493827
3.05,-0.063623733022,0.291626222222,-1.50250938272
3.1,-0.049903733022,0.185067555556,-2.30961802469
3.15,-0.043592533022,0.042532,-2.68674864198
3.2,-0.045513333022,-0.104729333333,-2.55767901235
3.25,-0.054842933022,-0.232325333333,-1.96890469136
3.3,-0.070758133022,-0.313578222222,-1.07778222222
3.35,-0.088319733022,-0.342542666667,-0.0873167901235
3.4,-0.106704533022,-0.324096888889,0.936601728395
3.45,-0.123168533022,-0.247417333333,1.88116444444
3.5,-0.133595733022,-0.121955555556,2.49272074074
3.55,-0.136065333022,0.0225617777778,2.62568617284
3.6,-0.130851733022,0.157932444444,2.32045851852
3.65,-0.119326933022,0.268454666667,1.65198962963
3.7,-0.102314133022,0.335530222222,0.685745925926
3.75,-0.083380533022,0.343914666667,-0.429046419753
3.8,-0.065270133022,0.289187111111,-1.45728419753
3.85,-0.052373333022,0.184000444444,-2.16377950617
3.9,-0.046062133022,0.0560995555556,-2.47400395062
3.95,-0.046610933022,-0.0771368888889,-2.42860938272
4,-0.054294133022,-0.198330222222,-2.06138765432
4.05,-0.067190933022,-0.296504444444,-1.35650148148
4.1,-0.085575733022,-0.350927111111,-0.293116790123
4.15,-0.105606933022,-0.331109333333,0.876555555556
4.2,-0.121247733022,-0.250313777778,1.78902024691
4.25,-0.131674933022,-0.137352444444,2.35391160494
4.3,-0.135790933022,-0.00350622222222,2.59036987654
4.35,-0.132498133022,0.137657333333,2.41844641975
4.4,-0.121247733022,0.258545777778,1.7809745679
4.45,-0.104509333022,0.329889777778,0.809225925926
4.5,-0.085850133022,0.342695111111,-0.260849382716
4.55,-0.068014133022,0.299705777778,-1.24614864198
4.6,-0.054019733022,0.209611111111,-2.02344592593
4.65,-0.045787733022,0.0865884444444,-2.51109876543
4.7,-0.044415733022,-0.0568617777778,-2.60265012346
4.75,-0.051550133022,-0.195586222222,-2.18740839506
4.8,-0.065818933022,-0.293150666667,-1.36022790123
4.85,-0.083106133022,-0.337207111111,-0.362224938272
4.9,-0.101490933022,-0.329737333333,0.659999753086
4.95,-0.118229333022,-0.268607111111,1.59871876543
5,-0.130302933022,-0.160524,2.29454296296
5.05,-0.135516533022,-0.0228666666667,2.59248716049
5.1,-0.132772533022,0.118601777778,2.41717604938
5.15,-0.122619733022,0.236288888889,1.82221925926
