"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,-0.116838592655,-0.0972595555556,1.32701195062
0.1,-0.123698592655,-0.0385684444444,1.50400841975
0.15,-0.124521792655,0.0460077333333,1.6536157037
0.2,-0.119582592655,0.139029333333,1.56203046914
0.25,-0.109704192655,0.217843111111,1.12051748148
0.3,-0.0965329926548,0.263424,0.382483111111
0.35,-0.0814409926548,0.261899555556,-0.488499753086
0.4,-0.0682697926548,0.211135555556,-1.27206419753
0.45,-0.0586657926548,0.121650666667,-1.7603945679
0.5,-0.0556473926548,0.0189031111111,-1.88353580247
0.55,-0.0572937926548,-0.0760697777778,-1.75421209877
0.6,-0.0636049926548,-0.161286222222,-1.45186395062
0.65,-0.0737577926548,-0.231715555556,-0.899422222222
0.7,-0.0883009926548,-0.264643555556,-0.0785935802469
0.75,-0.102844192655,-0.240252444444,0.764339506173
0.8,-0.113820192655,-0.177292888889,1.39249530864
0.85,-0.121228992655,-0.0926862222222,1.80121580247
0.9,-0.123972992655,0.0112808888889,1.96026617284
0.95,-0.120405792655,0.118906666667,1.75073975309
1,-0.111076192655,0.202903555556,1.17314469136
1.05,-0.0981793926548,0.243301333333,0.418375308642
1.1,-0.0850081926548,0.241472,-0.298452345679
1.15,-0.0729345926548,0.208848888889,-0.920340987654
1.2,-0.0630561926548,0.147413777778,-1.46329728395
1.25,-0.0570193926548,0.0582337777778,-1.86143135802
1.3,-0.0561961926548,-0.0519835555556,-1.93883925926
1.35,-0.0625073926548,-0.154731111111,-1.59033432099
1.4,-0.0732089926548,-0.223788444444,-0.936432345679
1.45,-0.0866545926548,-0.250771111111,-0.183610864198
1.5,-0.0995513926548,-0.241929333333,0.574207407407
1.55,-0.112448192655,-0.193147111111,1.29001876543
1.6,-0.120680192655,-0.103967111111,1.78444691358
1.65,-0.123424192655,0.000762222222222,1.92410296296
1.7,-0.120405792655,0.101985333333,1.7323617284
1.75,-0.112448192655,0.184305333333,1.27968641975
1.8,-0.100648992655,0.235526666667,0.66499654321
1.85,-0.0877521926548,0.254734666667,-0.0585217283951
1.9,-0.0737577926548,0.235679111111,-0.87723308642
1.95,-0.0616841926548,0.162810666667,-1.57729185185
2,-0.0561961926548,0.0597582222222,-1.89776395062
2.05,-0.0561961926548,-0.0400928888889,-1.89420691358
2.1,-0.0603121926548,-0.135828,-1.67112987654
2.15,-0.0699161926548,-0.220587111111,-1.13410197531
2.2,-0.0841849926548,-0.263424,-0.306074567901
2.25,-0.0987281926548,-0.251228444444,0.54109308642
2.3,-0.110801792655,-0.199854666667,1.20219382716
2.35,-0.119582592655,-0.123175111111,1.66299950617
2.4,-0.123972992655,-0.0262204444444,1.91360123457
2.45,-0.122600992655,0.0792711111111,1.87980938272
2.5,-0.115740992655,0.175768444444,1.50733679012
2.55,-0.103941792655,0.244368444444,0.81032691358
2.6,-0.0891241926548,0.263271555556,-0.0392120987654
2.65,-0.0756785926548,0.235679111111,-0.810919753086
2.7,-0.0644281926548,0.175616,-1.42984419753
2.75,-0.0570193926548,0.0873506666667,-1.87421975309
2.8,-0.0545497926548,-0.0239337777778,-2.01201259259
2.85,-0.0594889926548,-0.132779111111,-1.72736493827
2.9,-0.0693673926548,-0.209001333333,-1.13876
2.95,-0.0817153926548,-0.250923555556,-0.413378518519
3,-0.0959841926548,-0.253210222222,0.377977530864
3.05,-0.108880992655,-0.211288,1.11623209877
3.1,-0.118484992655,-0.134608444444,1.67832864198
3.15,-0.123424192655,-0.0323182222222,1.96018148148
3.2,-0.122052192655,0.0769844444444,1.8737962963
3.25,-0.114917792655,0.168756,1.4553362963
3.3,-0.103941792655,0.230648444444,0.815239012346
3.35,-0.0904961926548,0.256106666667,0.0329449382716
3.4,-0.0765017926548,0.236746222222,-0.78932345679
3.45,-0.0647025926548,0.169670666667,-1.44009185185
3.5,-0.0586657926548,0.0786613333333,-1.77784098765
3.55,-0.0567449926548,-0.0181408888889,-1.84838888889
3.6,-0.0603121926548,-0.116010222222,-1.65673234568
3.65,-0.0690929926548,-0.195433777778,-1.18686469136
3.7,-0.0811665926548,-0.242996444444,-0.510434814815
3.75,-0.0948865926548,-0.251838222222,0.287442469136
3.8,-0.108332192655,-0.213727111111,1.05923481481
3.85,-0.117936192655,-0.136132888889,1.61015209877
3.9,-0.122600992655,-0.0399404444444,1.86083851852
3.95,-0.122052192655,0.0606728888889,1.8284017284
4,-0.116289792655,0.153664,1.51402740741
4.05,-0.105862592655,0.224245777778,0.915344197531
4.1,-0.0921425926548,0.25382,0.126867654321
4.15,-0.0784225926548,0.235679111111,-0.646957283951
4.2,-0.0671721926548,0.181256444444,-1.25622691358
4.25,-0.0594889926548,0.103357333333,-1.68400296296
4.3,-0.0559217926548,0.00487822222222,-1.88599185185
4.35,-0.0586657926548,-0.0992413333333,-1.75463555556
4.4,-0.0666233926548,-0.18522,-1.28620765432
4.45,-0.0786969926548,-0.236288888889,-0.60452691358
4.5,-0.0918681926548,-0.247264888889,0.140248888889
4.55,-0.104764992655,-0.221959111111,0.86994962963
4.6,-0.115740992655,-0.156712888889,1.48718024691
4.65,-0.121777792655,-0.0612826666667,1.82450592593
4.7,-0.122052192655,0.0407026666667,1.81654493827
4.75,-0.117112992655,0.130644888889,1.53774098765
4.8,-0.108332192655,0.202293777778,1.04500666667
4.85,-0.0957097926548,0.243453777778,0.357482222222
4.9,-0.0822641926548,0.242691555556,-0.429046419753
4.95,-0.0696417926548,0.198482666667,-1.16001753086
5,-0.0608609926548,0.117077333333,-1.66528617284
5.05,-0.0572937926548,0.0187506666667,-1.85533358025
5.1,-0.0589401926548,-0.0811004444444,-1.73202296296
5.15,-0.0660745926548,-0.165097333333,-1.33829283951
5.2,-0.0765017926548,-0.222568888889,-0.746300246914
5.25,-0.0896729926548,-0.245588,-0.0162607407407
5.3,-0.102844192655,-0.225617777778,0.741049382716
5.35,-0.113820192655,-0.166621777778,1.38089259259
5.4,-0.120680192655,-0.0783564444444,1.79181506173
5.45,-0.122326592655,0.0254582222222,1.88641530864
5.5,-0.117936192655,0.124547111111,1.63877777778
5.55,-0.108880992655,0.200464444444,1.11419950617
5.6,-0.0965329926548,0.242539111111,0.417782469136
5.65,-0.0830873926548,0.245435555556,-0.351892592593
5.7,-0.0701905926548,0.205342666667,-1.06821209877
5.75,-0.0611353926548,0.13034,-1.59194345679
5.8,-0.0564705926548,0.0362817777778,-1.8643108642
5.85,-0.0570193926548,-0.0676853333333,-1.84144419753
5.9,-0.0636049926548,-0.162048444444,-1.48523234568
5.95,-0.0745809926548,-0.225922666667,-0.881128888889
6,-0.0874777926548,-0.255496888889,-0.132118518519
6.05,-0.101746592655,-0.243606222222,0.697094567901
6.1,-0.114094592655,-0.180951555556,1.40536839506
6.15,-0.120954592655,-0.0896373333333,1.81214098765
6.2,-0.123424192655,0.0129577777778,1.90242197531
6.25,-0.119582592655,0.112656444444,1.68578148148
6.3,-0.111350592655,0.192384888889,1.2041417284
6.35,-0.0990025926548,0.2401,0.541770617284
6.4,-0.0858313926548,0.249399111111,-0.201396049383
6.45,-0.0726601926548,0.221501777778,-0.959468395062
6.5,-0.0616841926548,0.148480888889,-1.58415185185
6.55,-0.0567449926548,0.0492395555556,-1.89505382716
6.6,-0.0567449926548,-0.0538128888889,-1.88302765432
6.65,-0.0622329926548,-0.151377333333,-1.55450987654
6.7,-0.0729345926548,-0.222416444444,-0.923898024691
6.75,-0.0863801926548,-0.249704,-0.145584444444
6.8,-0.0995513926548,-0.235374222222,0.613250123457
6.85,-0.111350592655,-0.184152888889,1.26342567901
6.9,-0.119308192655,-0.100918222222,1.70797061728
6.95,-0.122052192655,-0.00198177777778,1.87108617284
7,-0.119582592655,0.0984791111111,1.72524765432
7.05,-0.111624992655,0.183543111111,1.26596641975
7.1,-0.0998257926548,0.234916888889,0.573275802469
7.15,-0.0863801926548,0.244063555556,-0.20452962963
7.2,-0.0737577926548,0.211745333333,-0.925083703704
