"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
0.05,-0.0555780224596,-0.220739555556,-0.519530666667
0.1,-0.0654564224596,-0.248484444444,-0.403012296296
0.15,-0.0791764224596,-0.275680533333,-0.105694814815
0.2,-0.0945428224596,-0.273790222222,0.45518217284
0.25,-0.10826282246,-0.23324,1.11565619753
0.3,-0.11923882246,-0.158237333333,1.69106622222
0.35,-0.12527562246,-0.0541177777778,2.0295437037
0.4,-0.12472682246,0.0550324444444,2.08213703704
0.45,-0.12033642246,0.169670666667,1.75692222222
0.5,-0.10634202246,0.251228444444,0.999103950617
0.55,-0.0923476224596,0.272113333333,0.141603950617
0.6,-0.0780788224596,0.259765333333,-0.635439259259
0.65,-0.0649076224596,0.208086666667,-1.3625145679
0.7,-0.0555780224596,0.117839555556,-1.91792049383
0.75,-0.0520108224596,0.00228666666667,-2.13938839506
0.8,-0.0553036224596,-0.114485777778,-1.93485876543
0.85,-0.0646332224596,-0.205190222222,-1.38631283951
0.9,-0.0772556224596,-0.260375111111,-0.637387160494
0.95,-0.0923476224596,-0.272723111111,0.209780493827
1,-0.10634202246,-0.239490222222,1.0437362963
1.05,-0.11814122246,-0.162200888889,1.71381432099
1.1,-0.12390362246,-0.0538128888889,2.04893802469
1.15,-0.12362922246,0.0591484444444,1.99761506173
1.2,-0.11731802246,0.15778,1.63877777778
1.25,-0.10689082246,0.231410666667,1.05000345679
1.3,-0.0928964224596,0.271046222222,0.266100246914
1.35,-0.0778044224596,0.262661777778,-0.61181037037
1.4,-0.0646332224596,0.206257333333,-1.39740740741
1.45,-0.0555780224596,0.111436888889,-1.91300839506
1.5,-0.0528340224596,-0.000457333333333,-2.06308148148
1.55,-0.0558524224596,-0.108388,-1.87278
1.6,-0.0643588224596,-0.198787555556,-1.39562888889
1.65,-0.0769812224596,-0.257326222222,-0.687524444444
1.7,-0.0917988224596,-0.273485333333,0.156679012346
1.75,-0.10634202246,-0.241167111111,0.986315555556
1.8,-0.11759242246,-0.167384,1.63818493827
1.85,-0.12417802246,-0.0660084444444,2.00887901235
